Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6014952.356751143001,4923956.528678140603,0,0,0,0
1,6001800.1100669661537,4925201.9933562809601,0,0,0,0
2,5993594.5330597553402,4926447.4580344213173,0,0,0,0
3,5996556.2992678619921,4927692.9227125616744,0,0,0,0
4,6007495.8384924679995,4928938.3873907020316,0,0,0,0
5,6026318.089573610574,4930183.8520688423887,0,308.41372150144263742,0,0
6,6045140.3406547531486,4931429.3167469827458,0,6860.7512894339251943,0,0
7,6063962.5917358957231,4932674.781425123103,0,24601.944295755056373,0,0
8,6082784.8428170382977,4933920.2461032634601,0,43147.451630095056316,0,0
9,6101607.0938981808722,4935165.7107814038172,0,61692.958964435056259,17656.292140125442529,0
10,6120429.3449793234468,4936411.1754595441744,0,80238.466298775048926,53868.0243531012311,0
11,6139251.5960604660213,4937656.6401376845315,0,98783.97363311504887,103716.02580078865867,0
12,6158073.8471416085958,4938902.1048158248886,0,117329.48096745504881,175520.1830425063963,0
13,6176896.0982227511704,4940147.5694939652458,0,135874.9883017950342,252647.9034933388466,1309.7503460920945599
14,6195718.3493038937449,4941393.0341721056029,0,154420.4956361350487,319518.03634776978288,1926.7055171210427034
15,6214540.6003850363195,4942638.4988502459601,0,172966.00297047506319,363950.29154035425745,1926.7055171210427034
16,6233362.851466178894,4943883.9635283863172,0,191511.51030481507769,380483.37980813597096,1926.7055171210427034
17,6252185.1025473214686,4945129.4282065266743,0,210057.01763915509218,380483.37980813597096,1926.7055171210427034
18,6271007.3536284640431,4946374.8928846670315,0,228602.52497349510668,339460.38655472220853,1926.7055171210427034
19,6289829.6047096066177,4947620.3575628073886,0,247148.03230783512117,267529.65917193476344,1926.7055171210427034
20,6308651.8557907491922,4948865.8222409477457,0,265693.53964217513567,191959.05507889177534,1926.7055171210427034
21,6327474.1068718917668,4950111.2869190881029,0,284239.04697651515016,127502.53708115941845,1926.7055171210427034
22,6346296.3579530343413,4951356.75159722846,0,302784.55431085516466,79020.413061556231696,1926.7055171210427034
