Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6049405.5875502098352,4923190.2971478933468,0,0,0,0
1,6072073.6054706200957,4923669.5302957864478,0,0,881.20890663202806081,0
2,6094741.6233910303563,4924148.7634436795488,0,0,3918.4098463472141702,0
3,6117409.6413114406168,4924627.9965915726498,0,0,14837.681191782088717,0
4,6140077.6592318508774,4925107.2297394657508,0,0,28932.515691851451265,0
5,6162745.677152261138,4925586.4628873588517,0,0,42131.036331918367068,0
6,6185413.6950726713985,4926065.6960352519527,0,0,48519.120132431729871,0
7,6208081.7129930816591,4926544.9291831450537,0,0,47784.317907311065937,0
8,6230749.7309134919196,4927024.1623310381547,0,0,53327.402294468651235,0
9,6253417.7488339021802,4927503.3954789312556,0,0,68241.274752127588727,0
10,6276085.7667543124408,4927982.6286268243566,0,0,98681.179076101718238,0
11,6298753.7846747227013,4928461.8617747174576,0,0,146172.50870961838518,0
12,6321421.8025951329619,4928941.0949226105586,0,0,214545.00091569434153,0
13,6344089.8205155432224,4929420.3280705036595,0,0,278128.77504180930555,0
14,6366757.838435953483,4929899.5612183967605,0,6430.1091729426643724,329496.01747016579611,0
15,6389425.8563563637435,4930378.7943662898615,0,6430.1091729426643724,373348.02068225346738,0
16,6412093.8742767740041,4930858.0275141829625,0,6430.1091729426643724,387909.01659999997355,0
17,6408442.122003769502,4931337.2606620760635,0,6430.1091729426643724,387909.01659999997355,0
18,6389193.1195941800252,4931816.4938099691644,0,6430.1091729426643724,381543.35460877191508,0
19,6369944.1171845905483,4932295.7269578622654,0,6430.1091729426643724,339788.39584277948597,0
20,6350695.1147750010714,4932774.9601057553664,0,6430.1091729426643724,293533.1285340533359,0
21,6331446.1123654115945,4933254.1932536484674,0,6430.1091729426643724,255204.52695949221379,0
22,6312197.1099558221176,4933733.4264015415683,0,6430.1091729426643724,225828.36382077558665,0
23,6292948.1075462326407,4934212.6595494346693,0,6430.1091729426643724,200041.86833912337897,0
24,6273699.1051366431639,4934691.8926973277703,0,6430.1091729426643724,187610.1072969386878,0
25,6254450.102727053687,4935171.1258452208713,0,6430.1091729426643724,187610.1072969386878,0
26,6235201.1003174642101,4935650.3589931139722,0,6430.1091729426643724,187610.1072969386878,0
27,6215952.0979078747332,4936129.5921410070732,0,6430.1091729426643724,187610.1072969386878,0
28,6196703.0954982852563,4936608.8252889001742,0,6430.1091729426643724,187610.1072969386878,0
29,6177454.0930886957794,4937088.0584367932752,0,6430.1091729426643724,187610.1072969386878,0
30,6161965.1370641542599,4937567.2915846863762,0,6430.1091729426643724,187610.1072969386878,0
31,6156350.1699203858152,4938046.5247325794771,0,6430.1091729426643724,187610.1072969386878,0
32,6159717.5516231255606,4938525.7578804725781,0,6430.1091729426643724,187610.1072969386878,0
33,6182385.5695435358211,4939004.9910283656791,0,6430.1091729426643724,193973.72399862119346,0
34,6205053.5874639460817,4939484.2241762587801,0,6430.1091729426643724,211062.82844615238719,0
35,6227721.6053843563423,4939963.457324151881,0,6430.1091729426643724,244598.84005794016412,0
36,6250389.6233047666028,4940442.690472044982,0,6430.1091729426643724,294944.65734267071821,0
37,6273057.6412251768634,4940921.923619938083,0,6430.1091729426643724,343155.95111979258945,0
38,6295725.6591455871239,4941401.156767831184,0,6430.1091729426643724,376836.83667804836296,0
39,6318393.6770659973845,4941880.3899157242849,0,6430.1091729426643724,387909.01659999997355,0
40,6319210.000781936571,4942359.6230636173859,0,6430.1091729426643724,387909.01659999997355,0
41,6299960.9983723470941,4942838.8562115104869,0,6430.1091729426643724,387909.01659999997355,0
42,6280711.9959627576172,4943318.0893594035879,0,6430.1091729426643724,376817.41933433618397,0
43,6261462.9935531681404,4943797.3225072966889,0,6430.1091729426643724,331373.16636761103291,0
44,6242213.9911435786635,4944276.5556551897898,0,6430.1091729426643724,281580.29248914937489,0
45,6222964.9887339891866,4944755.7888030828908,0,6430.1091729426643724,238477.28756393279764,0
46,6203715.9863243997097,4944655.9270833320916,0,6430.1091729426643724,198438.43148583261063,0
47,6184466.9839148102328,4945135.1602312251925,0,6430.1091729426643724,161519.61524078552611,0
48,6165217.9815052207559,4945614.3933791182935,0,0,146870.17033531752531,0
49,6145968.9790956312791,4946093.6265270113945,0,0,146870.17033531752531,0
50,6126719.9766860418022,4946572.8596749044955,0,0,146870.17033531752531,0
51,6107470.9742764523253,4947052.0928227975965,0,0,146870.17033531752531,0
52,6088221.9718668628484,4947531.3259706906974,0,0,146870.17033531752531,0
53,6068972.9694572733715,4948010.5591185837984,0,0,146870.17033531752531,0
54,6049723.9670476838946,4948489.7922664768994,0,0,146870.17033531752531,0
55,6030474.9646380944178,4948969.0254143700004,0,0,146870.17033531752531,0
56,6027516.5495227342471,4949448.2585622631013,0,0,146870.17033531752531,0
57,6050184.5674431445077,4949927.4917101562023,0,0,147161.91453899469343,0
58,6072852.5853635547683,4950406.7248580493033,0,0,165082.88528561068233,0
59,6095520.6032839650288,4950885.9580059424043,0,0,178099.32149572059279,0
60,6118188.6212043752894,4951365.1911538355052,0,0,201412.21483940523467,0
61,6140856.6391247855499,4951844.4243017286062,0,0,218623.5239809549239,0
62,6162601.9353083334863,4952323.6574496217072,0,0,218623.5239809549239,0
63,6170817.1869542477652,4952802.8905975148082,0,0,218623.5239809549239,0
64,6151568.1845446582884,4953282.1237454079092,0,0,218623.5239809549239,0
65,6132319.1821350688115,4953761.3568933010101,0,0,218623.5239809549239,0
66,6113070.1797254793346,4954240.5900411941111,0,0,194285.06195319091785,0
67,6093821.1773158898577,4954719.8231890872121,0,0,145796.84483589683077,0
68,6074572.1749063003808,4953467.0835124356672,0,0,98714.148348461530986,0
69,6055323.1724967109039,4951816.5211068615317,0,0,62159.391411937533121,0
70,6036074.1700871214271,4946599.9004008583724,0,0,32847.702876847077277,0
71,6016825.1676775319502,4943218.2976554306224,0,0,7766.8259927769904607,0
72,5997576.1652679424733,4943680.2802181234583,0,0,0,0
