Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6015930.0545766567811,4923791.369231691584,0,0,0,0
1,6004562.9390167780221,4924871.6744633829221,0,0,0,0
2,5997244.0955078313127,4925951.9796950742602,0,0,0,0
3,6004154.9400768661872,4927032.2849267655984,0,0,0,0
4,6023324.5369144389406,4928112.5901584569365,0,0,0,0
5,6043124.4858210952953,4929192.8953901482746,0,0,0,0
6,6062924.4347277516499,4930273.2006218396127,0,0,0,0
7,6082724.3836344080046,4931353.5058535309508,0,0,0,0
8,6102524.3325410643592,4932433.811085222289,0,0,0,0
9,6122324.2814477207139,4933514.1163169136271,0,0,12044.740919067069626,0
10,6142124.2303543770686,4934594.4215486049652,0,0,34445.51780438136484,0
11,6161924.1792610334232,4935674.7267802963033,0,0,61908.525928612521966,0
12,6181724.1281676897779,4936755.0320119876415,0,0,90974.93610182327393,0
13,6201524.0770743461326,4937835.3372436789796,0,0,100744.17797780122783,0
14,6221324.0259810024872,4938915.6424753703177,0,0,100744.17797780122783,0
15,6241123.9748876588419,4939995.9477070616558,0,0,100744.17797780122783,0
16,6245677.5703806160018,4941076.2529387529939,0,0,100744.17797780122783,0
17,6223560.498957272619,4942156.5581704443321,0,0,100744.17797780122783,0
18,6201443.4275339292362,4943236.8634021356702,0,0,100744.17797780122783,0
19,6179326.3561105858535,4944317.1686338270083,0,0,95983.586257586619467,0
20,6157209.2846872424707,4945397.4738655183464,0,0,90758.911920173413819,0
21,6135092.2132638990879,4946477.7790972096846,0,0,90758.911920173413819,0
22,6112975.1418405557051,4947558.0843289010227,0,0,89136.101061477660551,0
23,6090858.0704172123224,4948638.3895605923608,0,0,88508.009173399492283,0
24,6077058.2553689526394,4949718.6947922836989,0,0,88508.009173399492283,0
25,6078617.8868703795597,4950799.000023975037,0,0,88508.009173399492283,0
26,6085015.7810212252662,4951879.3052556663752,0,0,88508.009173399492283,0
27,6062898.7095978818834,4952959.6104873577133,0,0,88508.009173399492283,0
28,6040781.6381745385006,4954039.9157190490514,0,0,88508.009173399492283,0
29,6027285.8110905177891,4955120.2209507403895,0,0,88508.009173399492283,0
30,6019127.9018353242427,4956200.5261824317276,0,0,88508.009173399492283,0
31,5997010.8304119808599,4957280.8314141230658,0,0,88508.009173399492283,0
32,5992835.5891786459833,4958361.1366458144039,0,0,88508.009173399492283,0
33,6012635.538085302338,4959441.441877505742,0,0,88508.009173399492283,0
34,6032435.4869919586927,4960521.7471091970801,0,0,90172.776226416041027,0
35,6052235.4358986150473,4961602.0523408884183,0,0,96251.526521394815063,0
36,6072035.384805271402,4962682.3575725797564,0,0,105722.65688781006611,0
37,6091835.3337119277567,4963762.6628042710945,0,0,105722.65688781006611,0
38,6111635.2826185841113,4964842.9680359624326,0,0,105722.65688781006611,0
39,6131435.231525240466,4965923.2732676537707,0,0,105722.65688781006611,0
40,6151235.1804318968207,4967003.5784993451089,0,0,105722.65688781006611,0
41,6171035.1293385531753,4968083.883731036447,0,0,105722.65688781006611,0
42,6168488.2441058158875,4969164.1889627277851,0,0,105722.65688781006611,0
43,6146371.1726824725047,4970244.4941944191232,0,0,98330.964679418655578,0
44,6124254.1012591291219,4971324.7994261104614,0,0,90001.913940306854784,0
45,6102137.0298357857391,4972405.1046578017995,0,0,87350.117616487652413,0
46,6080019.9584124423563,4973485.4098894931376,0,0,87350.117616487652413,0
47,6057902.8869890989736,4974565.7151211844757,0,0,86933.177568297032849,0
48,6049584.0978996763006,4975646.0203528758138,0,0,86933.177568297032849,0
49,6059554.1402847990394,4976726.325584567152,0,0,86933.177568297032849,0
50,6077728.892891375348,4977806.6308162584901,0,0,86933.177568297032849,0
51,6097528.8417980317026,4978886.9360479498282,0,0,86933.177568297032849,0
52,6117328.7907046880573,4979967.2412796411663,0,0,86933.177568297032849,0
53,6137128.739611344412,4981047.5465113325045,0,0,86933.177568297032849,0
54,6156928.6885180007666,4982127.8517430238426,0,0,86933.177568297032849,0
55,6176728.6374246571213,4983208.1569747151807,0,0,86933.177568297032849,0
56,6196528.586331313476,4984288.4622064065188,0,0,86933.177568297032849,0
57,6216328.5352379698306,4985368.7674380978569,0,0,86933.177568297032849,0
58,6236128.4841446261853,4986449.0726697891951,0,0,89883.668557806668105,0
59,6255928.43305128254,4987529.3779014805332,0,0,92878.662775115401018,0
60,6275728.3819579388946,4988609.6831331718713,0,0,95146.233642698221956,0
61,6295528.3308645952493,4989689.9883648632094,0,0,95146.233642698221956,0
62,6315328.279771251604,4990770.2935965545475,0,0,95146.233642698221956,0
63,6335128.2286779079586,4991850.5988282458857,0,0,95146.233642698221956,0
64,6354928.1775845643133,4992930.9040599372238,0,0,95146.233642698221956,0
65,6355396.6052864370868,4994011.2092916285619,0,0,95146.233642698221956,0
66,6333279.533863093704,4995091.5145233199,0,0,95146.233642698221956,0
67,6311162.4624397503212,4996171.8197550112382,0,0,77038.729697362694424,0
68,6289045.3910164069384,4997252.1249867025763,0,0,62098.735474417459045,0
69,6266928.3195930635557,4998332.4302183939144,0,0,55786.678716172173154,0
70,6245836.7860171413049,4999412.7354500852525,0,0,55786.678716172173154,0
71,6223719.7145937979221,5000493.0406817765906,0,0,55653.8132498454288,0
72,6217806.2454932751134,5001573.3459134679288,0,0,55653.8132498454288,0
73,6228753.8874840866774,5002653.6511451592669,0,0,55653.8132498454288,0
74,6244156.7590930312872,5003733.956376850605,0,0,55653.8132498454288,0
75,6263956.7079996876419,5004814.2616085419431,0,0,55653.8132498454288,0
76,6283756.6569063439965,5005894.5668402332813,0,0,55653.8132498454288,0
77,6303556.6058130003512,5006974.8720719246194,0,0,55653.8132498454288,0
78,6323356.5547196567059,5008055.1773036159575,0,0,55653.8132498454288,0
79,6338770.3785090725869,5009135.4825353072956,0,0,55653.8132498454288,0
80,6358570.3274157289416,5010215.7877669986337,0,0,55653.8132498454288,0
81,6378370.2763223852962,5011296.0929986899719,0,0,55653.8132498454288,0
82,6398170.2252290416509,5012376.39823038131,0,0,55653.8132498454288,0
83,6417970.1741356980056,5013456.7034620726481,0,0,55653.8132498454288,0
84,6437770.1230423543602,5014537.0086937639862,0,0,55653.8132498454288,0
85,6457570.0719490107149,5015617.3139254553244,0,0,55653.8132498454288,0
86,6477370.0208556670696,5016697.6191571466625,0,0,55653.8132498454288,0
87,6497169.9697623234242,5017777.9243888380006,0,0,55653.8132498454288,0
88,6516969.9186689797789,5018858.2296205293387,0,0,55653.8132498454288,0
89,6518295.144798995927,5019938.5348522206768,0,0,55653.8132498454288,0
90,6496178.0733756525442,5021018.840083912015,0,0,55653.8132498454288,0
91,6474061.0019523091614,5022099.1453156033531,0,0,39691.022117806314782,0
92,6451943.9305289657786,5023179.4505472946912,0,0,22259.741358721257711,0
93,6429826.8591056223959,5024259.7557789860293,0,0,12168.081052871457359,0
94,6407709.7876822790131,5025340.0610106773674,0,0,6368.9322308354094275,0
95,6385592.7162589356303,5026420.3662423687056,0,0,0,0
96,6363475.6448355922475,5027500.6714740600437,0,0,0,0
97,6341358.5734122488648,5028580.9767057513818,0,0,0,0
98,6324382.9195006815717,5029661.2819374427199,0,0,0,0
99,6313032.0263516800478,5030741.5871691340581,0,0,0,0
100,6309237.3690111003816,5031821.8924008253962,0,0,0,0
101,6313011.960633344017,5032902.1976325167343,0,0,0,0
102,6323586.2310657454655,5033982.5028642080724,0,0,0,0
103,6332660.1313363676891,5035062.8080958994105,0,0,0,0
104,6347845.8343540625647,5036143.1133275907487,0,0,0,0
105,6367645.7832607189193,5037223.4185592820868,0,0,0,0
106,6387445.732167375274,5038303.7237909734249,0,0,0,0
107,6407245.6810740316287,5039384.029022664763,0,0,12482.180308760640401,0
108,6427045.6299806879833,5040464.3342543561012,0,0,39403.082195124152349,0
109,6446845.578887344338,5041544.6394860474393,0,0,64682.282927189342445,0
110,6466645.5277940006927,5042624.9447177387774,0,0,83786.632187230919953,0
111,6486445.4767006570473,5043705.2499494301155,0,0,83786.632187230919953,0
112,6506245.425607313402,5044785.5551811214536,0,0,83786.632187230919953,0
113,6484128.3541839700192,5045865.8604128127918,0,0,83786.632187230919953,0
114,6462011.2827606266364,5046946.1656445041299,0,0,83786.632187230919953,0
115,6439894.2113372832537,5048026.470876195468,0,0,64370.322805372445146,0
116,6417777.1399139398709,5049106.7761078868061,0,0,42261.698221788567025,0
117,6395660.0684905964881,5050187.0813395781443,0,0,28588.851284944168583,0
118,6373542.9970672531053,5051267.3865712694824,0,0,16245.379298044201278,0
119,6351425.9256439097226,5052347.6918029608205,0,0,1829.5337955073337071,0
120,6329308.8542205663398,5053427.9970346521586,0,0,0,0
121,6324123.5835164245218,5054508.3022663434967,0,0,0,0
122,6327518.7416748981923,5055588.6074980348349,0,0,0,0
123,6345868.1725840400904,5056668.912729726173,0,0,0,0
124,6365668.1214906964451,5057749.2179614175111,0,0,0,0
125,6345242.6519774608314,5058829.5231931088492,0,0,0,0
126,6347695.4542648131028,5059909.8284248001873,0,0,0,0
127,6367495.4031714694574,5060990.1336564915255,0,0,0,0
128,6387295.3520781258121,5062070.4388881828636,0,0,14477.003865001701342,0
129,6407095.3009847821668,5063150.7441198742017,0,18545.507334339999943,31206.904682824890187,0
130,6426895.2498914385214,5064231.0493515655398,0,37091.014668679999886,65734.312594227740192,0
131,6446695.1987980948761,5065311.354583256878,0,55636.522003019999829,117786.33390023378888,259.59491299492583494
132,6466495.1477047512308,5066391.6598149482161,0,74182.029337359999772,191100.19866964183166,3042.2436664449255659
133,6486295.0966114075854,5067471.9650466395542,0,74182.029337359999772,277440.1250834321836,4544.0786728923703777
134,6506095.0455180639401,5068552.2702783308923,1006.0483976474861265,92727.536671699999715,338867.77139248145977,7326.7274263423696539
135,6525894.9944247202948,5069632.5755100222304,8203.3743976474870578,108489.39432688565284,380636.3653976986534,8933.7670465500013961
136,6545694.9433313766494,5070712.8807417135686,12754.803823859161639,127034.90166122565279,387909.01659999997355,11716.415800000000672
137,6565494.8922380330041,5071793.1859734049067,12754.803823859161639,117188.16373349484638,387909.01659999997355,11716.415800000000672
138,6585294.8411446893588,5072873.4912050962448,12754.803823859161639,95773.02824349484581,357560.24387171014678,11716.415800000000672
139,6605094.7900513457134,5073953.7964367875829,12754.803823859161639,74357.892753494845238,302176.69236822688254,11716.415800000000672
140,6624894.7389580020681,5075034.1016684789211,9290.2378746090435016,64245.406470000001718,237682.92646335606696,11716.415800000000672
141,6644694.6878646584228,5076114.4069001702592,9216.3070335337542929,64245.406470000001718,168874.67403821612243,8787.3118490000015299
142,6664494.6367713147774,5077194.7121318615973,6051.8111076707209577,42830.270980000001146,131321.9771855410072,5858.2078980000014781
143,6684294.5856779711321,5078275.0173635529354,6051.8111076707209577,21415.135490000000573,89413.4927885599609,2929.1039470000014262
144,6704094.5345846274868,5079355.3225952442735,3929.6647580998615013,0,60513.422611273483199,0
145,6723894.4834912838414,5080435.6278269356117,3929.6647580998615013,0,26608.397053772678191,0
146,6743694.4323979401961,5081515.9330586269498,3571.8745895693573402,0,2956.2532700961824048,0
147,6763494.3813045965508,5082596.2382903182879,0,0,0,0
148,6783294.3302112529054,5083676.543522009626,0,0,0,0
149,6803094.2791179092601,5084756.8487537009642,0,0,0,0
150,6822894.2280245656148,5085837.1539853923023,0,0,0,0
151,6842694.1769312219694,5086917.4592170836404,0,0,4606.8392728317539877,0
152,6862494.1258378783241,5087997.7644487749785,0,0,36135.840379190456588,0
153,6882294.0747445346788,5089078.0696804663166,694.14943711432601958,0,87270.960066853367607,0
154,6902094.0236511910334,5090158.3749121576548,694.14943711432601958,0,120356.725748025754,2685.377422768503493
155,6921893.9725578473881,5091238.6801438489929,3947.6249558953359156,0,159804.78982231294503,3368.469539650002389
156,6941693.9214645037428,5092318.985375540331,6152.1289220872249643,0,200421.50808096249239,6151.1182931000021199
157,6961493.8703711600974,5093399.2906072316691,11436.160619281827167,0,245848.05926003970671,6151.1182931000021199
158,6981293.8192778164521,5094479.5958389230072,17541.704671035004139,12799.970110390422633,293519.71059682697523,6151.1182931000021199
159,7001093.7681844728068,5095559.9010706143454,20965.179349513440684,12799.970110390422633,349807.31646252027713,8933.7670465500013961
160,7020893.7170911291614,5096640.2063023056835,22870.582083144527132,12799.970110390422633,387909.01659999997355,11716.415800000000672
161,7040693.6659977855161,5097720.5115339970216,23333.965826151361398,12799.970110390422633,387909.01659999997355,11716.415800000000672
162,7060493.6149044418707,5098800.8167656883597,19302.649625062596897,12799.970110390422633,353944.3419515787391,11716.415800000000672
