Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6013881.1188046149909,4923650.5775724230334,0,0,0,0
1,6009491.0631829258054,4924590.091144845821,0,0,0,0
2,6012533.1624231254682,4925529.6047172686085,0,0,0,0
3,6029657.6742831915617,4926469.1182896913961,0,0,0,0
4,6046782.1861432576552,4927408.6318621141836,0,0,3673.9499550364380411,0
5,6063906.6980033237487,4928348.1454345369712,0,13474.292868112101132,3673.9499550364380411,0
6,6081031.2098633898422,4929287.6590069597587,0,28329.606469297243166,3673.9499550364380411,0
7,6098155.7217234559357,4930227.1725793825462,0,46875.113803637243109,5344.8387303421632168,0
8,6115280.2335835220292,4931166.6861518053338,0,55527.769790458231,29114.004188412873191,0
9,6132404.7454435881227,4932106.1997242281213,0,74073.277124798230943,60708.785061799739196,0
10,6149529.2573036542162,4933045.7132966509089,0,92618.784459138230886,97812.373547611117829,0
11,6166653.7691637203097,4933985.2268690736964,0,111164.29179347823083,140242.85475592120201,0
12,6183778.2810237864032,4934924.740441496484,0,111164.29179347823083,214005.65263101572054,0
13,6200902.7928838524967,4935864.2540139192715,0,129709.79912781823077,265489.28517228493001,0
14,6218027.3047439185902,4936803.7675863420591,0,129709.79912781823077,331181.26812461292138,0
15,6235151.8166039846838,4937743.2811587648466,0,148255.30646215821616,363033.00959922862239,0
16,6252276.3284640507773,4938682.7947311876342,0,166800.81379649823066,373199.71030429156963,0
17,6269400.8403241168708,4939622.3083036104217,0,167225.39061828362173,373199.71030429156963,0
18,6286525.3521841829643,4940561.8218760332093,0,167225.39061828362173,340331.94906341854949,0
19,6303649.8640442490578,4941501.3354484559968,0,167225.39061828362173,286611.63130722771166,0
20,6320774.3759043151513,4942440.8490208787844,0,167225.39061828362173,234715.90460153802997,0
21,6337898.8877643812448,4943380.3625933015719,0,167225.39061828362173,189390.12493218600866,0
22,6355023.3996244473383,4944319.8761657243595,0,167225.39061828362173,147783.51116103673121,0
23,6372147.9114845134318,4945259.389738147147,0,167225.39061828362173,106207.75586667525931,0
24,6389272.4233445795253,4946198.9033105699345,0,167225.39061828362173,73276.882953351218021,0
25,6406396.9352046456188,4947138.4168829927221,0,167225.39061828362173,57808.202315896654909,0
26,6423521.4470647117123,4948077.9304554155096,0,167225.39061828362173,49055.19063782167359,0
27,6440645.9589247778058,4949017.4440278382972,0,168630.46190866787219,49055.19063782167359,0
28,6457770.4707848438993,4949956.9576002610847,0,178432.21808940742631,49055.19063782167359,0
29,6474894.9826449099928,4950896.4711726838723,0,194860.30448639104725,49055.19063782167359,0
30,6492019.4945049760863,4951835.9847451066598,0,194860.30448639104725,72424.908084775524912,0
31,6509144.0063650421798,4952775.4983175294474,0,213405.81182073103264,77105.7892221006623,0
32,6526268.5182251082733,4953715.0118899522349,0,213405.81182073103264,111554.25113110421808,0
33,6543393.0300851743668,4954654.5254623750225,0,231951.31915507104713,138911.38296636362793,0
34,6560517.5419452404603,4955594.03903479781,0,231951.31915507104713,185031.75570690198219,0
35,6577642.0538053065538,4956533.5526072205976,0,250496.82648941106163,220546.58837487405981,0
36,6594766.5656653726473,4957473.0661796433851,0,269042.33382375107612,263984.82971748249838,0
37,6611891.0775254387408,4958412.5797520661727,0,287587.84115809109062,309365.35435622686055,214.76978464892872012
38,6629015.5893855048344,4959352.0933244889602,0,306133.34849243110511,346474.1628659972921,543.4278029734031179
39,6646140.1012455709279,4960291.6068969117478,0,306133.34849243110511,387909.01659999997355,543.4278029734031179
40,6663264.6131056370214,4961231.1204693345353,0,313427.26953486370621,387909.01659999997355,543.4278029734031179
41,6680389.1249657031149,4962170.6340417573228,0,313427.26953486370621,387909.01659999997355,543.4278029734031179
42,6697513.6368257692084,4963110.1476141801104,0,313427.26953486370621,373780.45438586105593,543.4278029734031179
43,6674198.4910998726264,4964049.6611866028979,0,313427.26953486370621,373780.45438586105593,543.4278029734031179
44,6649405.9826299380511,4964989.1747590256855,0,309506.94291606976185,373780.45438586105593,543.4278029734031179
45,6624613.4741600034758,4965928.688331448473,0,307050.81142842338886,372263.20893608673941,543.4278029734031179
46,6599820.9656900689006,4966868.2019038712606,0,291405.61714155605296,372263.20893608673941,543.4278029734031179
47,6575028.4572201343253,4967807.7154762940481,0,270577.85996552446159,372263.20893608673941,543.4278029734031179
48,6550235.9487501997501,4968747.2290487168357,0,257913.94339820224559,372263.20893608673941,543.4278029734031179
49,6527057.676169835031,4969686.7426211396232,0,257913.94339820224559,372263.20893608673941,543.4278029734031179
50,6509174.219971393235,4970626.2561935624108,0,257913.94339820224559,372263.20893608673941,543.4278029734031179
51,6504705.1768043627962,4971565.7697659851983,0,257913.94339820224559,372263.20893608673941,543.4278029734031179
52,6521829.6886644288898,4972505.2833384079859,0,247212.00369621653226,372263.20893608673941,543.4278029734031179
53,6538954.2005244949833,4973444.7969108307734,0,247212.00369621653226,372263.20893608673941,543.4278029734031179
54,6556078.7123845610768,4974384.310483253561,0,247212.00369621653226,372263.20893608673941,543.4278029734031179
55,6573203.2242446271703,4975323.8240556763485,0,247212.00369621653226,372263.20893608673941,543.4278029734031179
56,6590327.7361046932638,4976263.3376280991361,0,247212.00369621653226,372263.20893608673941,543.4278029734031179
57,6607452.2479647593573,4977202.8512005219236,0,247212.00369621653226,372263.20893608673941,543.4278029734031179
58,6624576.7598248254508,4978142.3647729447111,0,247212.00369621653226,372263.20893608673941,543.4278029734031179
59,6641701.2716848915443,4979081.8783453674987,0,247212.00369621653226,372263.20893608673941,543.4278029734031179
60,6658825.7835449576378,4980021.3919177902862,0,247212.00369621653226,377182.64700090279803,543.4278029734031179
61,6675950.2954050237313,4980960.9054902130738,0,247212.00369621653226,387909.01659999997355,543.4278029734031179
62,6693074.8072650898248,4981900.4190626358613,0,247212.00369621653226,387909.01659999997355,543.4278029734031179
63,6710199.3191251559183,4982839.9326350586489,0,247212.00369621653226,387909.01659999997355,543.4278029734031179
