Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6015237.3494075322524,4924324.7530177645385,0,0,0,0
1,6008528.9212932204828,4925938.4420355288312,0,0,0,0
2,6009224.4112145686522,4927552.1310532931238,0,0,0,0
3,6023062.0311149554327,4929165.8200710574165,0,0,0,0
4,6042169.2748524872586,4930779.5090888217092,0,0,0,0
5,6061276.5185900190845,4932393.1981065860018,0,0,0,0
6,6080383.7623275509104,4934006.8871243502945,0,0,0,0
7,6093742.4271812420338,4935620.5761421145871,0,0,0,0
8,6112849.6709187738597,4937234.2651598788798,0,0,0,0
9,6131956.9146563056856,4938847.9541776431724,0,0,4316.7669236820347578,0
10,6151064.1583938375115,4940461.6431954074651,0,0,14040.633810851813905,0
11,6170171.4021313693374,4942075.3322131717578,0,0,31432.945691352662834,0
12,6189278.6458689011633,4943689.0212309360504,0,0,68460.863327607759857,0
13,6208385.8896064329892,4945302.7102487003431,0,0,103149.19760348848649,0
14,6227493.1333439648151,4946916.3992664646357,0,0,121630.35680516957655,0
15,6246600.377081496641,4948530.0882842289284,0,0,121997.08655639825156,0
16,6265707.6208190284669,4950143.777301993221,0,0,121997.08655639825156,0
17,6276858.936617732048,4951757.4663197575137,0,0,121997.08655639825156,0
18,6254049.1600252632052,4953371.1553375218064,0,0,120828.56891270924825,0
19,6231239.3834327943623,4954984.844355286099,0,0,97212.576669691276038,0
20,6208429.6068403255194,4956598.5333730503917,0,0,72926.045837039098842,0
21,6185619.8302478566766,4958212.2223908146843,0,0,55351.120459487909102,0
22,6162810.0536553878337,4959825.911408578977,0,0,33299.796301126116305,0
23,6140000.2770629189909,4961439.6004263432696,0,0,12027.841386139378301,0
24,6117190.500470450148,4963053.2894441075623,0,0,0,0
25,6097537.9820969598368,4964666.978461871855,0,0,0,0
26,6084628.0631200661883,4966280.6674796361476,0,0,0,0
27,6086523.3078341381624,4967894.3564974004403,0,0,0,0
28,6100352.0822285171598,4969508.0455151647329,0,0,0,0
29,6119459.3259660489857,4971121.7345329290256,0,0,0,0
30,6138566.5697035808116,4972735.4235506933182,0,0,0,0
31,6157673.8134411126375,4974349.1125684576109,0,0,0,0
32,6176781.0571786444634,4975962.8015862219036,0,0,0,0
33,6195888.3009161762893,4977576.4906039861962,0,0,0,0
34,6214995.5446537081152,4979190.1796217504889,0,0,14645.417006603371192,0
35,6234102.7883912399411,4980803.8686395147815,0,0,46473.695061389254988,0
36,6253210.032128771767,4982417.5576572790742,0,0,94462.324033749449882,0
37,6272317.2758663035929,4984031.2466750433668,0,0,143269.2734077682253,0
38,6291424.5196038354188,4985644.9356928076595,0,0,182200.51492997643072,0
