Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6056216.2729152189568,4925566.6708291033283,0,0,4488.9328811030090947,0
1,6074385.4198304377496,4928422.2776582064107,0,0,18204.86781400957625,0
2,6092554.5667456565425,4931277.8844873094931,0,0,35839.987665730506706,0
3,6110723.7136608753353,4934133.4913164125755,0,18545.507334339999943,38392.840332655207021,0
4,6128892.8605760941282,4936989.098145515658,0,37091.014668679999886,38415.934498945360247,0
5,6147062.007491312921,4939844.7049746187404,0,40436.921868930570781,51602.844920781448309,0
6,6165231.1544065317139,4942700.3118037218228,0,58982.429203270570724,59332.192508176063711,0
7,6183400.3013217505068,4945555.9186328249052,0,77527.936537610570667,75393.320470411796123,0
8,6201569.4482369692996,4948411.5254619279876,0,96073.44387195057061,97613.294435976087698,0
9,6219738.5951521880925,4951267.1322910310701,0,114618.95120629057055,138653.24008835002314,0
10,6237907.7420674068853,4954122.7391201341525,106.30996836727884158,133164.45854063058505,187811.62775161385071,0
11,6256076.8889826256782,4956978.3459492372349,2597.65917428114426,151709.96587497059954,246237.55351162640727,484.4512106124152524
12,6274246.035897844471,4959833.9527783403173,5637.2908112451241323,170255.47320931061404,299211.24708318390185,3267.0999640624149833
13,6292415.1828130632639,4962689.5596074433997,12834.616811245123245,188800.98054365062853,339843.59919361252105,4098.2540011472719925
14,6310584.3297282820567,4965545.1664365464821,19822.504486217250815,207346.48787799064303,374215.17712955002207,6880.9027545972712687
15,6328753.4766435008496,4968400.7732656495646,27019.830486217251746,225891.99521233065752,387586.16808384453179,8933.7670465500013961
16,6346922.6235587196425,4971256.380094752647,32367.168252776733425,225891.99521233065752,387909.01659999997355,11716.415800000000672
17,6365091.7704739384353,4974111.9869238557294,32367.168252776733425,204476.8597223306424,372617.99994683201658,11716.415800000000672
18,6383260.9173891572282,4976967.5937529588118,32367.168252776733425,183061.72423233062727,320531.97567725018598,11716.415800000000672
19,6401430.064304376021,4979823.2005820618942,32367.168252776733425,182334.51832854220993,227596.39333014487056,11716.415800000000672
20,6419599.2112195948139,4982678.8074111649767,32367.168252776733425,182334.51832854220993,142696.96484645694727,11716.415800000000672
21,6437768.3581348136067,4985534.4142402680591,31530.228855694640515,182334.51832854220993,77690.083929048996652,11158.56343623268549
22,6455937.5050500323996,4988390.0210693711415,28151.163329246381181,182334.51832854220993,33816.785446116213279,8229.4594852326845285
23,6465954.5567065179348,4991245.6278984742239,26618.27980525323801,182334.51832854220993,11127.863827110075363,5300.3555342326844766
24,6484123.7036217367277,4994101.2347275773063,26618.27980525323801,182334.51832854220993,0,3724.8055169573008243
25,6502292.8505369555205,4996956.8415566803887,26618.27980525323801,195305.62045413709711,0,3724.8055169573008243
26,6520461.9974521743134,4999812.4483857834712,26618.27980525323801,213851.12778847711161,0,3724.8055169573008243
27,6538631.1443673931062,5002668.0552148865536,26618.27980525323801,232396.6351228171261,0,3724.8055169573008243
28,6556800.2912826118991,5005523.662043989636,26618.27980525323801,250942.1424571571406,9644.773242151040904,3724.8055169573008243
29,6574969.4381978306919,5008379.2688730927184,26618.27980525323801,269487.64979149715509,26453.349938795152411,3599.0366234703569717
30,6593138.5851130494848,5011234.8757021958008,26618.27980525323801,288033.15712583716959,39115.502644351305207,3599.0366234703569717
31,6611307.7320282682776,5014090.4825312988833,26618.27980525323801,306578.66446017718408,47409.88841928626789,3599.0366234703569717
32,6629476.8789434870705,5016946.0893604019657,26618.27980525323801,325124.17179451719858,70174.716074853640748,3599.0366234703569717
33,6647646.0258587058634,5019801.6961895050481,26618.27980525323801,343669.67912885721307,121067.28843189335021,2622.9389009452943355
34,6665815.1727739246562,5022657.3030186081305,26618.27980525323801,362215.18646319722757,168260.5475162845687,2622.9389009452943355
