Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6015671.3023908231407,4924010.6793163204566,0,0,0,0
1,6006908.5595268160105,4925310.2946326406673,0,0,0,0
2,6002857.44094353728,4926609.909948960878,0,0,0,0
3,6009760.165312083438,4927909.5252652810887,0,0,0,0
4,6023518.2020175596699,4929209.1405816012993,0,0,0,0
5,6043059.3987383823842,4930508.75589792151,0,0,0,0
6,6062600.5954592050985,4931808.3712142417207,0,0,0,0
7,6082141.7921800278127,4933107.9865305619314,0,0,0,0
8,6101682.988900850527,4934407.6018468821421,0,0,0,0
9,6121224.1856216732413,4935707.2171632023528,0,0,0,0
10,6140765.3823424959555,4937006.8324795225635,0,0,3059.1534239686934598,0
11,6160306.5790633186698,4938306.4477958427742,0,0,16594.083405845503876,0
12,6179847.7757841413841,4939606.0631121629849,0,0,39253.288634195996565,0
13,6199388.9725049640983,4940905.6784284831956,0,0,64045.95523348916322,0
14,6218930.1692257868126,4942205.2937448034063,0,0,75143.297554820630467,0
15,6238471.3659466095269,4943504.909061123617,0,0,75143.297554820630467,0
16,6258012.5626674322411,4944804.5243774438277,0,0,75143.297554820630467,0
17,6273777.2367171784863,4946104.1396937640384,0,0,75143.297554820630467,0
18,6252587.7029950367287,4947403.7550100842491,0,0,75143.297554820630467,0
19,6230211.8793858587742,4948703.3703264044598,0,0,51724.179005456440791,0
20,6207836.0557766808197,4950002.9856427246705,0,0,32219.416185175366991,0
21,6185460.2321675028652,4951302.6009590448812,0,0,21684.487792284802708,0
22,6163084.4085583249107,4952602.2162753650919,0,0,11413.563883155322401,0
23,6140708.5849491469562,4953901.8315916853026,0,0,826.08091572688135784,0
24,6118332.7613399690017,4955201.4469080055133,0,0,0,0
25,6110368.9541355185211,4956501.0622243257239,0,0,0,0
26,6107565.1220475863665,4957800.6775406459346,0,0,0,0
27,6115692.4144530305639,4959100.2928569661453,0,0,0,0
28,6133009.1921627279371,4960399.908173286356,0,0,0,0
