Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6015857.6193476375192,4924655.0719106625766,0,0,0,0
1,6004557.8102189274505,4926599.0798213249072,0,0,0,0
2,5995381.5229166550562,4928543.0877319872379,0,0,0,0
3,5995554.1553821461275,4930487.0956426495686,0,0,0,0
4,6001741.823728306219,4932431.1035533118993,0,0,0,0
5,6010789.3873217683285,4934375.11146397423,0,0,0,0
6,6012982.6883363658562,4936319.1193746365607,0,0,0,0
7,6016165.8468722580001,4938263.1272852988914,0,0,0,0
8,6035347.4145799679682,4940207.1351959612221,0,0,0,0
9,6054528.9822876779363,4942151.1431066235527,0,0,16029.447863090361352,0
10,6073710.5499953879043,4944095.1510172858834,0,0,48538.888349587461562,0
11,6092892.1177030978724,4946039.1589279482141,0,0,98653.338920688140206,0
12,6112073.6854108078405,4947983.1668386105448,0,0,163369.37535755714634,0
13,6131255.2531185178086,4949927.1747492728755,0,0,215277.25479413359426,2782.6487534499997309
14,6150436.8208262277767,4951871.1826599352062,0,0,249889.003453250858,5565.2975068999994619
15,6169618.3885339377448,4953815.1905705975369,0,0,259461.90919206431136,8347.9462603499996476
16,6188799.9562416477129,4955759.1984812598675,0,0,259461.90919206431136,8347.9462603499996476
17,6189840.3301454316825,4957703.2063919221982,0,0,259461.90919206431136,8347.9462603499996476
18,6167104.8775231419131,4959647.2143025845289,0,0,259189.91160051734187,8347.9462603499996476
19,6144369.4249008521438,4961591.2222132468596,0,0,246041.92492691805819,8347.9462603499996476
20,6121633.9722785623744,4963535.2301239091903,0,0,235920.12546209603897,8347.9462603499996476
21,6098898.5196562726051,4965479.238034571521,0,0,232558.07618166931206,8347.9462603499996476
22,6076163.0670339828357,4967423.2459452338517,0,0,227826.39702978247078,8347.9462603499996476
23,6053427.6144116930664,4969367.2538558961824,0,0,220867.98870276036905,8347.9462603499996476
24,6030692.161789403297,4971311.261766558513,0,0,220867.98870276036905,8347.9462603499996476
25,6019363.5984061984345,4973255.2696772208437,0,0,220867.98870276036905,8347.9462603499996476
26,6010712.7133757034317,4975199.2775878831744,0,0,220867.98870276036905,8347.9462603499996476
27,6011922.9672821164131,4977143.2854985455051,0,0,220867.98870276036905,8347.9462603499996476
28,6019705.8533640569076,4979087.2934092078358,0,0,220867.98870276036905,8347.9462603499996476
29,6032756.7513155387715,4981031.3013198701665,0,0,220867.98870276036905,8347.9462603499996476
30,6042362.6863635648042,4982975.3092305324972,0,0,220867.98870276036905,8347.9462603499996476
31,6048814.7881862102076,4984919.3171411948279,0,0,220867.98870276036905,8347.9462603499996476
32,6063215.1147037455812,4986863.3250518571585,0,0,220867.98870276036905,8347.9462603499996476
33,6082396.6824114555493,4988807.3329625194892,0,0,220867.98870276036905,8347.9462603499996476
34,6101578.2501191655174,4990751.3408731818199,0,0,220867.98870276036905,8347.9462603499996476
35,6120759.8178268754855,4992695.3487838441506,0,0,222505.28885821913718,8347.9462603499996476
36,6139941.3855345854536,4994639.3566945064813,0,0,237676.37717636214802,8347.9462603499996476
