Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6015698.2637534253299,4924541.3555704839528,0,0,0,0
1,5993349.4015068504959,4926371.6471409676597,0,0,0,0
2,5971000.5392602756619,4928201.9387114513665,0,0,0,0
3,5948651.677013700828,4930032.2302819350734,0,0,0,0
4,5926302.814767125994,4931862.5218524187803,0,0,0,0
5,5906492.1186817707494,4933692.8134229024872,0,0,0,0
6,5892508.4848455153406,4935523.1049933861941,0,0,0,0
7,5885635.9175272202119,4937353.396563869901,0,0,0,0
8,5899429.23556676507,4939183.6881343536079,0,0,0,0
9,5918997.3936501899734,4941013.9797048373148,0,0,11260.212784667710366,0
10,5938565.5517336148769,4942844.2712753210217,0,0,44885.585863382402749,0
11,5958133.7098170397803,4944674.5628458047286,0,0,90653.923793531692354,0
12,5977701.8679004646838,4946504.8544162884355,0,0,144940.43236781848827,0
13,5997270.0259838895872,4948335.1459867721424,0,0,190293.2443310165545,0
14,6016838.1840673144907,4950165.4375572558492,0,0,219783.54519113493734,0
15,6036406.3421507393941,4951995.7291277395561,0,0,226489.08708098277566,0
16,6045219.6183174187317,4953826.020698223263,0,0,226489.08708098277566,0
17,6022870.7560708438978,4955656.3122687069699,0,0,226489.08708098277566,0
18,6000521.8938242690638,4957486.6038391906768,0,0,212736.85331973954453,0
19,5978173.0315776942298,4959316.8954096743837,0,0,176739.69320951070404,0
20,5955824.1693311193958,4961147.1869801580906,0,0,141474.16721611566027,0
21,5933475.3070845445618,4962977.4785506417975,0,0,110422.89911443128949,0
22,5911126.4448379697278,4964807.7701211255044,0,0,73883.322927287197672,0
23,5888777.5825913948938,4966638.0616916092113,0,0,35803.131528467412863,0
24,5866428.7203448200598,4968468.3532620929182,0,0,9028.4923557134461589,0
25,5844079.8580982452258,4970298.644832576625,0,0,1094.8457151118745969,0
26,5821730.9958516703919,4972128.9364030603319,0,0,0,0
27,5799382.1336050955579,4973959.2279735440388,0,0,0,0
28,5777033.2713585207239,4975789.5195440277457,0,0,0,0
29,5760928.9676782274619,4977619.8111145114526,0,0,0,0
30,5752279.2341351769865,4979450.1026849951595,0,0,0,0
31,5746533.2047769408673,4981280.3942554788664,0,0,0,0
32,5761809.1505201207474,4983110.6858259625733,0,0,0,0
33,5781377.3086035456508,4984940.9773964462802,0,0,11632.148175824595455,0
34,5800945.4666869705543,4986771.2689669299871,0,0,46647.822773851461534,0
35,5820513.6247703954577,4988601.560537413694,0,0,94971.286853933459497,0
36,5840081.7828538203612,4990431.8521078974009,0,0,151707.90538267156808,0
37,5859649.9409372452646,4992262.1436783811077,0,0,199975.58016007390688,0
38,5879218.0990206701681,4994092.4352488648146,0,0,237263.04862921117456,0
39,5898786.2571040950716,4995922.7268193485215,0,0,250700.74104686337523,0
40,5914766.8355654450133,4997753.0183898322284,0,0,250700.74104686337523,0
41,5896741.0816077105701,4999583.3099603159353,0,0,250700.74104686337523,0
42,5874392.2193611357361,5001413.6015307996422,0,0,236134.05035566759761,0
43,5852043.3571145609021,5003243.8931012833491,0,0,195345.14264488764456,0
44,5829694.4948679860681,5005074.184671767056,0,0,150455.29123739420902,0
45,5807345.6326214112341,5006904.4762422507629,0,0,112650.46507534669945,0
46,5784996.7703748364002,5008734.7678127344698,0,0,75071.388444763375446,0
47,5762647.9081282615662,5010565.0593832181767,0,0,38701.914956777523912,0
48,5740299.0458816867322,5012395.3509537018836,0,0,15442.250023441203666,0
49,5717950.1836351118982,5014225.6425241855904,0,0,6056.5878448497023783,0
50,5695601.3213885370642,5016055.9340946692973,0,0,0,0
51,5673252.4591419622302,5017886.2256651530042,0,0,0,0
52,5650903.5968953873962,5019716.5172356367111,0,0,0,0
53,5632930.3138406472281,5021546.808806120418,0,0,0,0
54,5621747.6626184219494,5023377.1003766041249,0,0,0,0
55,5624575.6462678313255,5025207.3919470878318,0,0,0,0
56,5644143.804351256229,5027037.6835175715387,0,0,0,0
57,5663711.9624346811324,5028867.9750880552456,0,0,27340.879914745906717,0
58,5683280.1205181060359,5030698.2666585389525,0,0,63468.871091184868419,0
59,5702848.2786015309393,5032528.5582290226594,0,0,112389.20404487305495,0
60,5722416.4366849558428,5034358.8497995063663,0,0,168326.93755395046901,0
61,5741984.5947683807462,5036189.1413699900731,0,0,225930.82223309314577,0
62,5761552.7528518056497,5038019.43294047378,0,0,266613.33206621411955,0
63,5781120.9109352305532,5039849.7245109574869,0,0,287096.52260756585747,0
64,5800689.0690186554566,5041680.0160814411938,0,0,287096.52260756585747,0
65,5778340.2067720806226,5043510.3076519249007,0,0,287096.52260756585747,0
66,5755991.3445255057886,5045340.5992224086076,0,0,271040.45627246424556,0
67,5733642.4822789309546,5047170.8907928923145,0,0,223892.84138977091061,0
68,5711293.6200323561206,5049001.1823633760214,0,0,172129.90581956179813,0
69,5688944.7577857812867,5050831.4739338597283,0,0,125881.30045089148916,0
70,5666595.8955392064527,5052372.4803574169055,0,0,83482.214614159689518,0
71,5644247.0332926316187,5054202.7719279006124,0,0,42674.167586788527842,0
72,5621898.1710460567847,5056033.0634983843192,0,0,14038.001834145237808,0
73,5599549.3087994819507,5057863.3550688680261,0,0,3551.7385172284084547,0
74,5577200.4465529071167,5059693.646639351733,0,0,0,0
75,5554851.5843063322827,5061523.9382098354399,0,0,0,0
76,5532502.7220597574487,5063354.2297803191468,0,0,0,0
77,5510153.8598131826147,5065184.5213508028537,0,0,0,0
78,5492185.9491151887923,5067014.8129212865606,0,0,0,0
79,5473116.5942505877465,5068845.1044917702675,0,0,0,0
80,5463220.9695019256324,5070675.3960622539744,0,0,0,0
81,5476631.7641958091408,5072505.6876327376813,0,0,0,0
82,5496199.9222792340443,5074335.9792032213882,0,0,0,0
83,5515768.0803626589477,5076166.2707737050951,0,0,6827.2450809565198142,0
84,5535336.2384460838512,5077996.5623441888019,0,0,19604.194652622645663,0
85,5554904.3965295087546,5079826.8539146725088,0,0,36994.849791509797797,0
86,5574472.5546129336581,5081657.1454851562157,0,0,55882.504691441819887,0
87,5594040.7126963585615,5083487.4370556399226,0,0,75714.772594183479669,0
88,5613608.870779783465,5085317.7286261236295,0,0,90573.340168280730722,0
89,5633177.0288632083684,5087148.0201966073364,0,0,94451.663432618224761,0
90,5652745.1869466332719,5088978.3117670910433,0,0,89066.966524185976596,0
91,5672313.3450300581753,5090808.6033375747502,0,0,69303.465857874849462,0
92,5691881.5031134830788,5092638.8949080584571,0,0,51460.38698948360252,0
93,5711449.6611969079822,5094469.186478542164,0,0,38655.994961270131171,0
94,5731017.8192803328857,5096299.4780490258709,0,0,30543.487512588311802,0
95,5750585.9773637577891,5098129.7696195095778,0,0,13261.654453379858751,0
96,5770154.1354471826926,5099960.0611899932846,0,0,0,0
97,5789722.293530607596,5101790.3527604769915,0,0,0,0
98,5809290.4516140324995,5103620.6443309606984,0,0,0,0
99,5828858.6096974574029,5105450.9359014444053,0,0,0,0
100,5848426.7677808823064,5107281.2274719281122,0,0,0,0
101,5867994.9258643072098,5109111.5190424118191,0,0,0,0
102,5887563.0839477321133,5110941.810612895526,0,0,0,0
103,5907131.2420311570168,5112772.1021833792329,0,0,0,0
104,5926699.4001145819202,5114602.3937538629398,0,0,0,0
