Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6014483.6808008830994,4923867.180125143379,0,0,0,0
1,6005155.5677148168907,4925023.2962502865121,0,0,0,0
2,6000981.3877732893452,4926179.4123754296452,0,0,0,0
3,6008781.2076932145283,4927335.5285005727783,0,0,0,0
4,6027059.5620641289279,4928491.6446257159114,0,0,0,0
5,6045413.1371950116009,4929647.7607508590445,0,0,0,0
6,6063766.7123258942738,4930803.8768760021776,0,0,0,0
7,6082120.2874567769468,4931959.9930011453107,0,0,0,0
8,6100473.8625876596197,4933116.1091262884438,0,0,0,0
9,6118827.4377185422927,4934272.2252514315769,0,0,1430.4746395105648844,0
10,6137181.0128494249657,4935428.34137657471,0,0,26524.636786249218858,0
11,6155534.5879803076386,4936584.4575017178431,0,0,60325.112297003870481,0
12,6173888.1631111903116,4937740.5736268609762,0,0,96744.07569624610187,0
13,6192241.7382420729846,4938896.6897520041093,0,0,123262.67660670402984,0
14,6210595.3133729556575,4940052.8058771472424,0,0,129774.50224582392548,0
15,6228948.8885038383305,4941208.9220022903755,0,0,129774.50224582392548,0
16,6238845.6344661815092,4942365.0381274335086,0,0,129774.50224582392548,0
17,6215282.1892670644447,4943521.1542525766417,0,0,129774.50224582392548,0
18,6191718.7440679473802,4944677.2703777197748,0,0,129774.50224582392548,0
19,6168155.2988688303158,4945833.3865028629079,0,0,105353.0479336608696,0
20,6144591.8536697132513,4946989.502628006041,0,0,80802.951520164424437,0
21,6121028.4084705961868,4948145.6187531491742,0,0,63555.66686936224869,0
22,6097464.9632714791223,4949301.7348782923073,0,0,44242.780390818414162,0
23,6073901.5180723620579,4950457.8510034354404,0,0,32515.291907065144187,0
24,6053670.0437491601333,4951613.9671285785735,0,0,32515.291907065144187,0
25,6053610.9906192794442,4952770.0832537217066,0,0,32515.291907065144187,0
26,6062824.6354432692751,4953926.1993788648397,0,0,32515.291907065144187,0
27,6081178.2105741519481,4955082.3155040079728,0,0,32515.291907065144187,0
28,6099531.7857050346211,4956238.4316291511059,0,0,32515.291907065144187,0
29,6117885.360835917294,4957394.547754294239,0,0,32515.291907065144187,0
30,6136238.935966799967,4958550.6638794373721,0,0,32515.291907065144187,0
31,6150174.0560543294996,4959706.7800045805052,0,0,32515.291907065144187,0
32,6138212.8472049608827,4960862.8961297236383,0,0,32515.291907065144187,0
33,6147394.3439080966637,4962019.0122548667714,0,0,32515.291907065144187,0
34,6165747.9190389793366,4963175.1283800099045,0,0,32515.291907065144187,0
35,6184101.4941698620096,4964331.2445051530376,0,0,42351.978328815457644,0
36,6202455.0693007446826,4965487.3606302961707,0,0,52987.883713064416952,0
37,6220808.6444316273555,4966643.4767554393038,0,0,63037.029819707109709,0
38,6239162.2195625100285,4967799.5928805824369,0,0,66398.940348868243746,0
39,6257515.7946933927014,4968955.70900572557,0,0,66398.940348868243746,0
40,6265094.413770660758,4970111.8251308687031,0,0,66398.940348868243746,0
41,6241530.9685715436935,4971267.9412560118362,0,0,66398.940348868243746,0
42,6217967.5233724266291,4972424.0573811549693,0,0,66398.940348868243746,0
43,6194404.0781733095646,4973580.1735062981024,0,0,49453.072889339309768,0
44,6170840.6329741925001,4974736.2896314412355,0,0,29653.661865654488793,0
45,6147277.1877750754356,4975892.4057565843686,0,0,16636.027109272385132,0
46,6123713.7425759583712,4977048.5218817275017,0,0,6540.0366076665522996,0
47,6100150.2973768413067,4978204.6380068706349,0,0,0,0
48,6084920.0758310565725,4979360.754132013768,0,0,0,0
49,6085524.5250420393422,4980516.8702571569011,0,0,0,0
50,6090307.6752489805222,4981672.9863823000342,0,0,0,0
51,6103878.1995155150071,4982829.1025074431673,0,0,0,0
52,6122050.3943484546617,4983985.2186325863004,0,0,0,0
53,6140403.9694793373346,4985141.3347577294335,0,0,0,0
54,6158757.5446102200076,4986297.4508828725666,0,0,0,0
55,6177111.1197411026806,4987453.5670080156997,0,0,0,0
56,6195464.6948719853535,4988609.6831331588328,0,0,0,0
57,6213818.2700028680265,4989765.7992583019659,0,0,11013.212188855735803,0
58,6232171.8451337506995,4990921.915383445099,0,0,52250.898098679979739,0
59,6250525.4202646333724,4992078.0315085882321,0,0,97315.390029154877993,0
60,6268878.9953955160454,4993234.1476337313652,0,0,132697.506684326916,0
61,6287232.5705263987184,4994390.2637588744983,0,0,163639.93493700475665,0
62,6305586.1456572813913,4995546.3798840176314,0,0,172752.99109402255272,0
63,6323939.7207881640643,4996702.4960091607645,0,0,172752.99109402255272,0
64,6342293.2959190467373,4997858.6121343038976,0,0,172752.99109402255272,0
65,6360646.8710499294102,4999014.7282594470307,0,0,172752.99109402255272,0
66,6339155.0383710777387,5000170.8443845901638,0,0,172752.99109402255272,0
67,6315591.5931719606742,5001326.9605097332969,0,0,145183.12292305062874,0
68,6292028.1479728436098,5002483.07663487643,0,0,112614.30074769281782,0
69,6268464.7027737265453,5003639.1927600195631,0,0,86277.481432835804299,0
70,6244901.2575746094808,5004522.4205164685845,0,0,78659.331706798984669,0
71,6221337.8123754924163,5005678.5366416117176,0,0,68535.253328703023726,0
72,6197774.3671763753518,5006834.6527667548507,0,0,67433.82415660386323,0
73,6189564.5672640418634,5007990.7688918979838,0,0,67433.82415660386323,0
74,6187332.5833022650331,5009146.885017041117,0,0,67433.82415660386323,0
75,6197884.5377460289747,5010303.0011421842501,0,0,67433.82415660386323,0
76,6216238.1128769116476,5011459.1172673273832,0,0,67433.82415660386323,0
77,6234591.6880077943206,5012615.2333924705163,0,0,67433.82415660386323,0
78,6252945.2631386769935,5013771.3495176136494,0,0,67433.82415660386323,0
79,6271298.8382695596665,5014927.4656427567825,0,0,67433.82415660386323,0
80,6289652.4134004423395,5016083.5817678999156,0,0,67433.82415660386323,0
81,6308005.9885313250124,5017239.6978930430487,0,0,67433.82415660386323,0
82,6326359.5636622076854,5018395.8140181861818,0,0,67433.82415660386323,0
83,6344713.1387930903584,5019551.9301433293149,0,0,79969.321167194240843,0
84,6363066.7139239730313,5020708.046268472448,0,0,109931.81818966532592,0
85,6381420.2890548557043,5021864.1623936155811,0,0,122361.6902797412622,0
86,6399773.8641857383773,5023020.2785187587142,0,0,122361.6902797412622,0
87,6418127.4393166210502,5024176.3946439018473,0,0,122361.6902797412622,0
88,6436481.0144475037232,5025332.5107690449804,0,0,122361.6902797412622,0
89,6434435.007961936295,5026488.6268941881135,0,0,122361.6902797412622,0
90,6410871.5627628192306,5027644.7430193312466,0,0,118164.17161091962771,0
91,6387308.1175637021661,5028800.8591444743797,0,0,88627.496164713229518,0
92,6363744.6723645851016,5029956.9752696175128,0,0,55986.076949677677476,0
93,6340181.2271654680371,5031113.0913947606459,0,0,28484.147458487728727,0
94,6316617.7819663509727,5032269.207519903779,0,0,12355.296757914868067,0
95,6293054.3367672339082,5033425.3236450469121,0,0,0,0
96,6275853.5326945381239,5034581.4397701900452,0,0,0,0
97,6282027.5030287709087,5035737.5558953331783,0,0,0,0
98,6300381.0781596535817,5036893.6720204763114,0,0,0,0
99,6318734.6532905362546,5038049.7881456194445,0,0,0,0
100,6337088.2284214189276,5039205.9042707625777,0,0,0,0
101,6355441.8035523016006,5040362.0203959057108,0,0,0,0
102,6373795.3786831842735,5041518.1365210488439,0,0,0,0
103,6386005.7582472311333,5042674.252646191977,0,0,0,0
104,6401465.1137503422797,5043830.3687713351101,0,0,0,0
105,6419818.6888812249526,5044986.4848964782432,0,0,0,0
106,6438172.2640121076256,5046142.6010216213763,0,0,0,0
