Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6017360.160221866332,4923859.0575294159353,0,0,0,0
1,6012598.9902042737231,4925007.0510588316247,0,0,0,0
2,6015661.1546224346384,4926155.0445882473141,0,0,0,0
3,6032475.2544375974685,4927303.0381176630035,0,0,0,0
4,6053705.308989463374,4928451.0316470786929,0,0,0,0
5,6074935.3635413292795,4929599.0251764943823,0,0,0,0
6,6096165.4180931951851,4930747.0187059100717,0,0,0,0
7,6117395.4726450610906,4931895.0122353257611,0,0,0,0
8,6138625.5271969269961,4933043.0057647414505,0,0,0,0
9,6159855.5817487929016,4934190.99929415714,0,0,0,0
10,6181085.6363006588072,4935338.9928235728294,0,0,0,0
11,6202315.6908525247127,4936486.9863529885188,0,0,9128.5251043780626787,0
12,6223545.7454043906182,4937634.9798824042082,0,0,23775.269309957089717,1243.1041668425079934
13,6244775.7999562565237,4938782.9734118198976,0,0,40879.270605473087926,4025.7529202925079517
14,6266005.8545081224293,4939930.966941235587,0,0,53708.20041736705025,6808.4016737425081374
15,6287235.9090599883348,4941078.9604706512764,0,0,53708.20041736705025,8228.0508620401233202
16,6308465.9636118542403,4942226.9540000669658,0,0,53708.20041736705025,8228.0508620401233202
17,6329462.3307967456058,4943374.9475294826552,0,0,53708.20041736705025,8228.0508620401233202
18,6318613.7693078732118,4944522.9410588983446,0,0,53708.20041736705025,8228.0508620401233202
19,6297926.8035297393799,4945670.934588314034,0,0,37025.074008179522934,8228.0508620401233202
20,6277239.837751605548,4946818.9281177297235,0,0,21597.038232864542806,8228.0508620401233202
21,6256552.871973471716,4947966.9216471454129,0,0,14219.670077996670443,8228.0508620401233202
22,6235865.9061953378841,4949114.9151765611023,0,0,8889.9389870895683998,7821.7137500041508247
23,6215178.9404172040522,4950262.9087059767917,0,0,0,7821.7137500041508247
24,6196261.4856453193352,4951410.9022353924811,0,0,0,7821.7137500041508247
25,6196797.8240374624729,4952558.8957648081705,0,0,0,7821.7137500041508247
26,6210894.1298032552004,4953706.8892942238599,0,0,0,7821.7137500041508247
27,6232124.1843551211059,4954854.8828236395493,0,0,0,7821.7137500041508247
28,6253354.2389069870114,4956002.8763530552387,0,0,0,7821.7137500041508247
29,6274584.293458852917,4957150.8698824709281,0,0,0,7821.7137500041508247
30,6295814.3480107188225,4958298.8634118866175,0,0,0,7821.7137500041508247
31,6317044.402562584728,4959446.856941302307,0,0,0,7821.7137500041508247
32,6338274.4571144506335,4960594.8504707179964,0,0,0,7821.7137500041508247
33,6359504.511666316539,4961742.8440001336858,0,0,29529.900523973548843,7821.7137500041508247
34,6380734.5662181824446,4962890.8375295493752,0,0,74468.776970273218467,7821.7137500041508247
35,6401964.6207700483501,4964038.8310589650646,0,0,129914.37262025341624,7821.7137500041508247
36,6423194.6753219142556,4965186.824588380754,0,0,197610.43212396919262,7821.7137500041508247
37,6444424.7298737801611,4966334.8181177964434,0,0,260829.9756218167895,8068.4681166893869886
38,6465654.7844256460667,4967482.8116472121328,0,0,309029.13854964089114,8926.4633329266725923
39,6486884.8389775119722,4968630.8051766278222,0,0,325226.5392403419246,8988.8897375428605301
40,6508114.8935293778777,4969778.7987060435116,0,0,325226.5392403419246,8988.8897375428605301
41,6527269.1997162075713,4970926.792235459201,0,0,325226.5392403419246,8988.8897375428605301
42,6515046.7378399586305,4972074.7857648748904,0,0,325226.5392403419246,8988.8897375428605301
43,6494359.7720618247986,4973222.7792942905799,0,0,311602.57406800985336,8988.8897375428605301
44,6473672.8062836909667,4974370.7728237062693,0,0,298211.0975377499708,8988.8897375428605301
45,6452985.8405055571347,4975518.7663531219587,0,0,290231.29544669302413,8988.8897375428605301
46,6432298.8747274233028,4976666.7598825376481,0,0,284232.44533779326594,7438.3492660132606034
47,6411611.9089492894709,4977814.7534119533375,0,0,271665.48384591017384,6131.0710188111061143
48,6390924.943171155639,4978962.7469413690269,0,0,266597.61022951977793,6131.0710188111061143
49,6377237.1460333615541,4980110.7404707847163,0,0,266597.61022951977793,6131.0710188111061143
50,6367103.4419860709459,4981258.7340002004057,0,0,266597.61022951977793,6131.0710188111061143
