Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6013361.4200899712741,4924563.0158257558942,0,0,0,0
1,6002866.3882104437798,4926414.9676515115425,0,0,0,0
2,5997449.9333710744977,4928266.9194772671908,0,0,0,0
3,6001957.6066989032552,4930118.8713030228391,0,0,0,0
4,6013808.2444159947336,4931970.8231287784874,0,0,0,0
5,6031039.5588359655812,4933822.7749545341358,0,0,0,0
6,6048270.8732559364289,4935674.7267802897841,0,0,0,0
7,6065502.1876759072766,4937526.6786060454324,0,0,0,0
8,6082733.5020958781242,4939378.6304318010807,0,0,0,0
9,6099964.8165158489719,4941230.582257556729,0,0,0,0
10,6117196.1309358198196,4943082.5340833123773,0,0,0,0
11,6134427.4453557906672,4944934.4859090680256,0,0,9953.7285504838891939,0
12,6151658.7597757615149,4946786.437734823674,0,0,37905.57623401042656,0
13,6168890.0741957323626,4948638.3895605793223,0,0,58952.193265951813373,0
14,6186121.3886157032102,4950490.3413863349706,0,0,75246.126353869971354,0
15,6203352.7030356740579,4952342.2932120906189,0,0,76630.361474941644701,0
16,6220584.0174556449056,4954194.2450378462672,0,0,76630.361474941644701,0
17,6237815.3318756157532,4956046.1968636019155,0,0,76630.361474941644701,0
18,6229808.9666062155738,4957898.1486893575639,0,0,76630.361474941644701,0
19,6205123.2606961857527,4959750.1005151132122,0,0,64519.542112650538911,0
20,6180437.5547861559317,4961602.0523408688605,0,0,47134.538067608242272,0
21,6155751.8488761261106,4963454.0041666245088,0,0,34773.416577130890801,0
22,6131066.1429660962895,4965305.9559923801571,0,0,19503.075212944342638,0
23,6106380.4370560664684,4967157.9078181358054,0,0,4056.3273452122375602,0
24,6081694.7311460366473,4969009.8596438914537,0,0,0,0
25,6071749.0743461903185,4970861.8114696471021,0,0,0,0
26,6071927.6438121376559,4972713.7632954027504,0,0,0,0
27,6088167.2649117270485,4974565.7151211583987,0,0,0,0
28,6105398.5793316978961,4976417.666946914047,0,0,0,0
29,6122629.8937516687438,4978269.6187726696953,0,0,0,0
30,6139861.2081716395915,4980121.5705984253436,0,0,0,0
31,6157092.5225916104391,4981973.5224241809919,0,0,0,0
32,6174323.8370115812868,4983825.4742499366403,0,0,0,0
33,6191555.1514315521345,4985677.4260756922886,0,0,20238.105809862601745,0
34,6208786.4658515229821,4987529.3779014479369,0,0,50761.896039522136562,0
35,6226017.7802714938298,4989381.3297272035852,0,0,93259.137747248314554,0
36,6243249.0946914646775,4991233.2815529592335,0,0,148055.62944629925187,0
37,6260480.4091114355251,4993085.2333787148818,0,0,192003.11564809113042,0
38,6277711.7235314063728,4994937.1852044705302,0,0,227629.38710356882075,0
39,6294943.0379513772205,4996789.1370302261785,0,0,240489.89116630639182,0
40,6312174.3523713480681,4998641.0888559818268,0,0,240489.89116630639182,0
41,6308264.7382430983707,5000493.0406817374751,0,0,240489.89116630639182,0
42,6283579.0323330685496,5002344.9925074931234,0,0,217391.51772670377977,0
43,6258893.3264230387285,5004196.9443332487717,0,0,166857.70775789557956,0
44,6234207.6205130089074,5006048.89615900442,0,0,116410.50362143546226,0
45,6209521.9146029790863,5007900.8479847600684,0,0,76985.063978250618675,0
46,6184836.2086929492652,5007566.0814594803378,0,0,46415.973056274902774,0
47,6160150.5027829194441,5008810.3372039310634,0,0,17514.941123262698966,0
48,6135464.796872889623,5010662.2890296867117,0,0,2923.7233101605925185,0
49,6115328.5515253050253,5012514.24085544236,0,0,2923.7233101605925185,0
