Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6037898.7196439765394,4923582.8892746986821,0,0,0,0
1,6054772.3081446997821,4924454.7145493971184,0,0,0,0
2,6073210.3093463210389,4925326.5398240955546,0,0,0,0
3,6091648.3105479422957,4926198.3650987939909,0,0,1365.06809086723365,0
4,6110086.3117495635524,4927070.1903734924272,0,0,6706.1202814717798901,0
5,6128524.3129511848092,4927942.0156481908634,0,0,22031.78489238979455,0
6,6146962.314152806066,4928813.8409228892997,0,0,36266.931214121053927,0
7,6165400.3153544273227,4929685.666197587736,0,0,39647.009393539912708,0
8,6183838.3165560485795,4930557.4914722861722,0,0,47385.962369593835319,0
9,6202276.3177576698363,4931429.3167469846085,0,0,68702.732687186493422,0
10,6220714.3189592910931,4932301.1420216830447,0,0,68702.732687186493422,0
11,6239152.3201609123498,4933172.967296381481,0,0,82903.536179283692036,0
12,6257590.3213625336066,4934044.7925710799173,0,0,124081.3643121861387,0
13,6276028.3225641548634,4934916.6178457783535,0,0,176986.98941634088987,0
14,6294466.3237657761201,4935788.4431204767898,0,0,233062.40812568855472,0
15,6312904.3249673973769,4936660.268395175226,0,0,277114.47046465391759,0
16,6331342.3261690186337,4937532.0936698736623,0,0,300040.39072294224752,0
17,6349780.3273706398904,4938403.9189445720986,0,0,300040.39072294224752,0
18,6368218.3285722611472,4939275.7442192705348,0,0,278759.22143660788424,0
19,6344739.3094438817352,4940147.5694939689711,0,0,263781.32958187052282,0
20,6363177.310645502992,4941019.3947686674073,0,0,197268.69787780730985,0
21,6339698.29151712358,4941891.2200433658436,0,0,174190.71382368382183,0
22,6316219.272388744168,4942763.0453180642799,0,0,144566.37300776827033,0
23,6292740.253260364756,4943634.8705927627161,0,0,113040.58320281782653,0
24,6269261.234131985344,4944506.6958674611524,0,0,92449.644785269745626,0
25,6287699.2353336066008,4945378.5211421595886,0,0,45945.672606991516659,0
26,6264545.1667473949492,4946250.3464168580249,0,0,45945.672606991516659,0
27,6270048.0334988832474,4947122.1716915564612,0,0,28431.850798248575302,0
28,6267822.275653289631,4947993.9969662548974,0,0,28431.850798248575302,0
29,6286260.2768549108878,4948865.8222409533337,0,0,18497.295948767576192,0
30,6304698.2780565321445,4949737.6475156517699,0,0,18497.295948767576192,0
31,6323136.2792581534013,4950609.4727903502062,0,0,18497.295948767576192,0
32,6341574.2804597746581,4951481.2980650486425,0,0,23194.775993333878432,0
33,6360012.2816613959149,4952353.1233397470787,0,0,54942.136515467835125,0
34,6378450.2828630171716,4953224.948614445515,0,0,93492.094374640786555,0
35,6396888.2840646384284,4954096.7738891439512,0,0,152155.06373400770826,0
36,6415326.2852662596852,4954968.5991638423875,0,0,219316.37961160673876,0
37,6433764.2864678809419,4955840.4244385408238,0,0,283431.24730526970234,0
38,6452202.2876695021987,4956712.24971323926,0,0,341522.63953595724888,0
39,6470640.2888711234555,4957584.0749879376963,0,0,382801.74631977657555,0
40,6489078.2900727447122,4958455.9002626361325,0,0,387909.01659999997355,0
41,6507516.291274365969,4959327.7255373345688,0,0,387909.01659999997355,0
42,6493017.5121145974845,4960199.5508120330051,0,0,387909.01659999997355,0
43,6469538.4929862180725,4961071.3760867314413,0,0,365647.09761584637454,0
44,6446059.4738578386605,4961943.2013614298776,0,0,340151.32361414690968,0
45,6422580.4547294592485,4962815.0266361283138,0,0,319203.10667419515084,0
46,6423546.9703437611461,4962492.5812984071672,0,0,277918.7676376386662,0
47,6400067.9512153817341,4963251.8442173516378,0,0,257017.50282753907959,0
48,6376588.9320870023221,4964123.669492050074,0,0,244258.15431875470676,0
49,6355854.7763478038833,4964995.4947667485103,0,0,244258.15431875470676,0
50,6339445.9348527928814,4965867.3200414469466,0,0,244258.15431875470676,0
51,6333516.1206617709249,4966739.1453161453828,0,0,244258.15431875470676,0
52,6351954.1218633921817,4967610.9705908438191,0,0,227660.04584266233724,0
53,6370392.1230650134385,4968482.7958655422553,0,0,219216.56109106261283,0
54,6388830.1242666346952,4969354.6211402406916,0,0,219216.56109106261283,0
55,6407268.125468255952,4970226.4464149391279,0,0,219216.56109106261283,0
56,6425706.1266698772088,4971098.2716896375641,0,0,219216.56109106261283,0
57,6444144.1278714984655,4971970.0969643360004,0,0,234848.73190744873136,0
