Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6025005.269996393472,4923612.6721256971359,0,0,0,0
1,6023890.1314316820353,4924514.280251394026,0,0,0,0
2,6024229.3735106717795,4925415.888377090916,0,0,0,0
3,6031227.1021467205137,4926317.4965027878061,0,0,0,0
4,6041279.2355967266485,4927219.1046284846961,0,0,0,0
5,6057036.8431173302233,4928120.7127541815862,0,0,0,0
6,6074476.5986670907587,4929022.3208798784763,0,0,0,0
7,6091916.354216851294,4929923.9290055753663,0,0,0,0
8,6109356.1097666118294,4930825.5371312722564,0,0,0,0
9,6126795.8653163723648,4931727.1452569691464,0,0,4155.938130601033663,0
10,6144235.6208661329001,4932628.7533826660365,0,0,23162.229853636461485,0
11,6161675.3764158934355,4933530.3615083629265,0,0,46572.545899457036285,0
12,6179115.1319656539708,4934431.9696340598166,0,0,73068.322654943724046,0
13,6196554.8875154145062,4935333.5777597567067,0,0,84042.753595284681069,0
14,6213994.6430651750416,4936235.1858854535967,0,0,84042.753595284681069,0
15,6231434.3986149355769,4937136.7940111504868,0,0,84042.753595284681069,0
16,6248874.1541646961123,4938038.4021368473768,0,0,84042.753595284681069,0
17,6266313.9097144566476,4938940.0102625442669,0,0,84042.753595284681069,0
18,6248980.6098012020811,4939841.6183882411569,0,0,84042.753595284681069,0
19,6224503.3450209628791,4940743.226513938047,0,0,63618.61810122600582,0
20,6200026.080240723677,4941644.834639634937,0,0,42570.656217639858369,0
21,6175548.8154604844749,4942546.4427653318271,0,0,27447.859897782371263,0
22,6151071.5506802452728,4943448.0508910287172,0,0,15235.969162848545238,0
23,6126594.2859000060707,4944349.6590167256072,0,0,1844.7170285077008884,0
24,6102117.0211197668687,4945251.2671424224973,0,0,0,0
25,6093345.835192207247,4946152.8752681193873,0,0,0,0
26,6091367.1652224399149,4947054.4833938162774,0,0,0,0
27,6102114.6793600870296,4947956.0915195131674,0,0,0,0
28,6119554.434909847565,4948857.6996452100575,0,0,0,0
29,6136994.1904596081004,4949759.3077709069476,0,0,0,0
30,6154433.9460093686357,4950660.9158966038376,0,0,0,0
31,6171873.7015591291711,4951562.5240223007277,0,0,0,0
32,6189313.4571088897064,4952464.1321479976177,0,0,0,0
33,6206753.2126586502418,4953365.7402736945078,0,0,0,0
34,6224192.9682084107772,4954267.3483993913978,0,0,0,0
35,6241632.7237581713125,4955168.9565250882879,0,0,13513.010697232009989,0
36,6259072.4793079318479,4956070.5646507851779,0,0,32468.143022756466962,0
37,6276512.2348576923832,4956972.172776482068,0,0,52064.514521485987643,0
38,6293951.9904074529186,4957873.7809021789581,0,0,59905.976739560835995,0
39,6311391.7459572134539,4958775.3890278758481,0,0,59905.976739560835995,0
40,6328831.5015069739893,4959676.9971535727382,0,0,59905.976739560835995,0
41,6332808.7359034512192,4960578.6052792696282,0,0,59905.976739560835995,0
42,6308331.4711232120171,4961480.2134049665183,0,0,58017.640205089272058,0
43,6283854.206342972815,4962381.8215306634083,0,0,36436.204927230886824,0
44,6259376.941562733613,4963283.4296563602984,0,0,18054.676222439193225,0
45,6234899.6767824944109,4964185.0377820571885,0,0,9698.0656834140463616,0
46,6210422.4120022552088,4965086.6459077540785,0,0,5043.6349887972828583,0
47,6185945.1472220160067,4965988.2540334509686,0,0,0,0
48,6170813.6853205673397,4966889.8621591478586,0,0,0,0
49,6177192.6214050576091,4967791.4702848447487,0,0,0,0
50,6192203.9645423842594,4968693.0784105416387,0,0,0,0
51,6209643.7200921447948,4969594.6865362385288,0,0,0,0
52,6227083.4756419053301,4970496.2946619354188,0,0,0,0
53,6244523.2311916658655,4971397.9027876323089,0,0,0,0
54,6261962.9867414264008,4972299.510913329199,0,0,0,0
55,6279402.7422911869362,4973201.119039026089,0,0,0,0
56,6296842.4978409474716,4974102.7271647229791,0,12817.211167340661632,0,0
57,6314282.2533907080069,4975004.3352904198691,0,31362.718501680661575,15274.204835859989544,0
58,6331722.0089404685423,4975905.9434161167592,0,49908.225836020661518,61392.028501712309662,0
59,6349161.7644902290776,4976807.5515418136492,0,68453.733170360661461,124794.58236201450927,0
60,6366601.520039989613,4977709.1596675105393,0,86999.240504700661404,195955.70294866419863,0
61,6384041.2755897501484,4978610.7677932074293,0,105544.74783904066135,263821.40645204362227,701.52867631260380676
62,6401481.0311395106837,4979512.3759189043194,0,124090.25517338066129,325391.36174421344185,1621.3459909086577682
63,6418920.7866892712191,4980413.9840446012095,0,142635.76250772067579,369716.44046748772962,2282.3207826380044025
64,6436360.5422390317544,4981315.5921702980995,0,161181.26984206069028,387909.01659999997355,2282.3207826380044025
65,6453800.2977887922898,4982217.2002959949896,0,179726.77717640070478,387909.01659999997355,2282.3207826380044025
66,6471240.0533385528252,4983118.8084216918796,0,179726.77717640070478,387909.01659999997355,2282.3207826380044025
67,6488679.8088883133605,4984020.4165473887697,0,179726.77717640070478,376484.16724872763734,2282.3207826380044025
68,6506119.5644380738959,4984922.0246730856597,0,179726.77717640070478,359565.58093274733983,1699.5985493810644584
69,6523559.3199878344312,4985823.6327987825498,0,179726.77717640070478,342983.16699617583072,1699.5985493810644584
70,6537558.7292326902971,4986725.2409244794399,0,179726.77717640070478,316609.88068452110747,1699.5985493810644584
71,6554998.4847824508324,4987626.8490501763299,0,179726.77717640070478,285293.24249914835673,1699.5985493810644584
72,6572438.2403322113678,4988528.45717587322,0,179726.77717640070478,263688.88093081302941,1699.5985493810644584
73,6579839.3740194598213,4989430.06530157011,0,179726.77717640070478,263688.88093081302941,1699.5985493810644584
