Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6053673.9125407161191,4923155.0992330759764,0,875.68988721721132151,0,0
1,6069300.6990814320743,4923599.1344661517069,0,15250.490779348592696,0,0
2,6084927.4856221480295,4924043.1696992274374,0,33795.99811368859082,0,0
3,6100554.2721628639847,4924487.2049323031679,0,52341.505448028590763,0,0
4,6116181.0587035799399,4924931.2401653788984,0,70887.012782368590706,5364.6386198482696273,0
5,6131807.8452442958951,4925375.2753984546289,0,89432.520116708590649,17319.556998710046173,0
6,6147434.6317850118503,4925819.3106315303594,0,107978.02745104859059,33027.080071849231899,0
7,6163061.4183257278055,4926263.3458646060899,0,126523.53478538859054,48694.317547509082942,0
8,6178688.2048664437607,4926707.3810976818204,0,145069.04211972857593,70327.050583892982104,0
9,6194314.9914071597159,4927151.4163307575509,0,163614.54945406859042,102122.26243944179441,0
10,6209941.7779478756711,4927595.4515638332814,0,182160.05678840860492,124129.35311080151587,0
11,6225568.5644885916263,4928039.4867969090119,0,200705.56412274861941,157382.72894761728821,0
12,6241195.3510293075815,4928483.5220299847424,0,219251.07145708863391,213916.23244046210311,0
13,6256822.1375700235367,4928927.5572630604729,0,237796.5787914286484,274220.98060873209033,0
14,6272448.9241107394919,4929371.5924961362034,0,256342.0861257686629,335593.90486525872257,0
15,6288075.7106514554471,4929815.6277292119339,0,274887.59346010867739,375812.03544303757371,0
16,6303702.4971921714023,4930259.6629622876644,0,293433.10079444869189,387909.01659999997355,0
17,6319329.2837328873575,4930703.6981953633949,0,299852.04030214028899,387909.01659999997355,0
18,6334956.0702736033127,4931147.7334284391254,0,299852.04030214028899,359019.38069728948176,0
19,6350582.8568143192679,4931591.7686615148559,0,290617.93156547460239,305779.54111789521994,0
20,6366209.6433550352231,4932035.8038945905864,0,290617.93156547460239,233807.09720953373471,0
21,6339919.4095657514408,4932479.8391276663169,0,290617.93156547460239,209449.72258260694798,0
22,6355546.196106467396,4932923.8743607420474,0,290617.93156547460239,149758.0022621905955,0
23,6371172.9826471833512,4933367.9095938177779,0,290617.93156547460239,92025.770442805398488,0
24,6386799.7691878993064,4933811.9448268935084,0,290617.93156547460239,48687.859016097187123,0
25,6402426.5557286152616,4934255.9800599692389,0,290617.93156547460239,23782.874050913997053,0
26,6418053.3422693312168,4934700.0152930449694,0,290617.93156547460239,6189.9338486434717197,0
27,6433680.128810047172,4935144.0505261206999,0,290617.93156547460239,0,0
28,6449306.9153507631272,4935588.0857591964304,0,290617.93156547460239,0,0
29,6464933.7018914790824,4936032.1209922721609,0,294517.80863550695358,0,0
30,6480560.4884321950376,4936476.1562253478914,0,311681.07300819776719,0,0
31,6496187.2749729109928,4936920.191458423622,0,330226.58034253778169,1507.6093782197683595,0
32,6511814.061513626948,4937364.2266914993525,0,348772.08767687779618,15405.667651331115849,0
33,6527440.8480543429032,4937808.261924575083,0,348772.08767687779618,67399.181799847210641,0
34,6543067.6345950588584,4938252.2971576508135,0,367317.59501121781068,101321.29152099895873,0
35,6558694.4211357748136,4938696.332390726544,0,385863.10234555782517,143599.21103313696221,0
36,6574321.2076764907688,4939140.3676238022745,0,398116.93086652999045,215372.332497953641,0
37,6589947.994217206724,4939584.402856878005,0,416662.43820087000495,280640.57521792361513,0
38,6605574.7807579226792,4940028.4380899537355,0,435207.94553521001944,340001.57008196297102,0
39,6621201.5672986386344,4940472.473323029466,0,453753.45286955003394,376208.03732802852755,0
40,6636828.3538393545896,4940916.5085561051965,0,472298.96020389004843,387909.01659999997355,0
41,6652455.1403800705448,4941360.543789180927,0,472298.96020389004843,387909.01659999997355,0
42,6668081.9269207865,4941804.5790222566575,0,472298.96020389004843,353064.61928149871528,0
43,6683708.7134615024552,4942248.614255332388,0,472298.96020389004843,289341.28085402806755,0
44,6657418.4796722186729,4942692.6494884081185,0,472298.96020389004843,262596.74265903956257,0
45,6647884.8059813445434,4943136.684721483849,0,472298.96020389004843,225594.81271996418945,0
46,6663511.5925220604986,4943580.7199545595795,0,472298.96020389004843,163860.24914792450727,0
47,6679138.3790627764538,4944024.75518763531,0,472298.96020389004843,98477.231764729134738,0
48,6694765.165603492409,4944468.7904207110405,0,472298.96020389004843,49828.943845923473418,0
