Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6054619.6093414667994,4924010.6793163204566,0,0,0,0
1,6073201.923519234173,4925310.2946326406673,0,12025.951883901436304,0,0
2,6091784.2376970015466,4926609.909948960878,0,29214.692546502235928,0,0
3,6110366.5518747689202,4927909.5252652810887,0,47760.199880842235871,8886.2874959460841637,0
4,6128948.8660525362939,4929209.1405816012993,0,66305.707215182235814,23897.443414632147324,0
5,6147531.1802303036675,4930508.75589792151,0,84851.214549522235757,44673.551576525147539,0
6,6166113.4944080710411,4931808.3712142417207,0,103396.7218838622357,59070.007740524546534,0
7,6184695.8085858384147,4933107.9865305619314,0,121942.22921820223564,68642.319005142795504,0
8,6203278.1227636057884,4934407.6018468821421,0,140487.73655254225014,87686.21120289278042,0
9,6221860.436941373162,4935707.2171632023528,0,159033.24388688226463,122952.47068705281708,0
10,6240442.7511191405356,4937006.8324795225635,0,177578.75122122227913,169172.69255438266555,0
11,6259025.0652969079092,4938306.4477958427742,0,196124.25855556229362,218510.41871295834426,0
12,6277607.3794746752828,4939606.0631121629849,0,214669.76588990230812,271718.72159067058237,2219.3860902095148049
13,6296189.6936524426565,4940905.6784284831956,1951.4726929036958154,233215.27322424232261,321068.82372142496752,5002.0348436595140811
14,6314772.0078302100301,4942205.2937448034063,3271.5511202383968339,251760.78055858233711,361379.98437772580655,7784.6835971095133573
15,6333354.3220079774037,4943504.909061123617,3271.5511202383968339,270306.2878929223516,387909.01659999997355,10249.078259902729769
16,6351936.6361857447773,4944804.5243774438277,3271.5511202383968339,284807.15354594070232,387909.01659999997355,10249.078259902729769
17,6342580.3156267944723,4946104.1396937640384,3271.5511202383968339,284807.15354594070232,387909.01659999997355,10249.078259902729769
18,6319245.6094745611772,4947403.7550100842491,3271.5511202383968339,263392.01805594068719,385298.00952551933005,10249.078259902729769
19,6295910.9033223278821,4948703.3703264044598,3271.5511202383968339,252827.91753181690001,341609.80934309097938,10249.078259902729769
20,6314493.2175000952557,4950002.9856427246705,3271.5511202383968339,231412.78204181691399,264978.27394327608636,10249.078259902729769
21,6333075.5316778626293,4951302.6009590448812,3271.5511202383968339,209997.64655181689886,200288.44998898459016,10249.078259902729769
22,6309740.8255256293342,4952602.2162753650919,3271.5511202383968339,209997.64655181689886,173949.668428201403,8086.363910522200058
23,6286406.119373396039,4953901.8315916853026,1095.3739060703228461,209997.64655181689886,148699.69711492664646,8086.363910522200058
24,6304988.4335511634126,4955201.4469080055133,1095.3739060703228461,209997.64655181689886,94044.753111716534477,7858.3167552116738079
25,6323570.7477289307863,4956501.0622243257239,1095.3739060703228461,209997.64655181689886,55399.11076834344567,7858.3167552116738079
26,6342153.0619066981599,4957800.6775406459346,1095.3739060703228461,209997.64655181689886,21669.763490160636138,7858.3167552116738079
27,6337182.261432159692,4959100.2928569661453,1095.3739060703228461,209997.64655181689886,21669.763490160636138,7858.3167552116738079
28,6355764.5756099270657,4960399.908173286356,1095.3739060703228461,209997.64655181689886,7308.7067400073283352,7858.3167552116738079
29,6374346.8897876944393,4961699.5234896065667,1095.3739060703228461,200741.67577109133708,7308.7067400073283352,7858.3167552116738079
30,6392929.2039654618129,4962999.1388059267774,1095.3739060703228461,200741.67577109133708,0,7858.3167552116738079
31,6403888.0060006827116,4964298.7541222469881,1095.3739060703228461,200741.67577109133708,0,7858.3167552116738079
32,6422470.3201784500852,4965598.3694385671988,1095.3739060703228461,211503.31078599815373,0,7858.3167552116738079
33,6441052.6343562174588,4966897.9847548874095,1095.3739060703228461,230048.81812033813912,11026.367523767088642,7858.3167552116738079
34,6459634.9485339848325,4968197.6000712076202,1095.3739060703228461,248594.32545467815362,41425.604245100344997,7858.3167552116738079
35,6478217.2627117522061,4969497.2153875278309,1095.3739060703228461,267139.83278901816811,75617.686703263563686,7858.3167552116738079
36,6496799.5768895195797,4970796.8307038480416,1095.3739060703228461,285685.34012335818261,121841.4229178185924,7858.3167552116738079
37,6515381.8910672869533,4972096.4460201682523,1095.3739060703228461,304230.8474576981971,157347.28040183417033,7858.3167552116738079
38,6533964.205245054327,4973396.061336488463,1095.3739060703228461,322776.3547920382116,198229.46142212749692,7858.3167552116738079
39,6552546.5194228217006,4974695.6766528086737,1095.3739060703228461,341321.86212637822609,222170.25765350318397,7858.3167552116738079
40,6571128.8336005890742,4975995.2919691288844,1095.3739060703228461,359867.36946071824059,231397.01023859722773,7858.3167552116738079
41,6589711.1477783564478,4977294.9072854490951,1095.3739060703228461,378412.87679505825508,221286.87175007734913,7858.3167552116738079
42,6608293.4619561238214,4978594.5226017693058,1095.3739060703228461,396958.38412939826958,185077.01012565958081,7858.3167552116738079
43,6626875.7761338911951,4979894.1379180895165,1095.3739060703228461,415503.89146373828407,132268.68039832648356,7858.3167552116738079
44,6645458.0903116585687,4981193.7532344097272,1095.3739060703228461,434049.39879807829857,86871.936072569020325,7558.5071154926627059
45,6664040.4044894259423,4982493.3685507299379,1095.3739060703228461,452594.90613241831306,58124.117220035215723,7558.5071154926627059
46,6682622.7186671933159,4983792.9838670501485,483.59313292611841462,471140.41346675832756,58124.117220035215723,4629.4031644926626541
47,6701205.0328449606895,4985092.5991833703592,483.59313292611841462,489685.92080109834205,58124.117220035215723,1839.4412588413406411
48,6719787.3470227280632,4986392.2144996905699,483.59313292611841462,508231.42813543835655,58124.117220035215723,1293.6278876362093797
49,6738369.6612004954368,4987691.8298160107806,483.59313292611841462,526776.93546977837104,58124.117220035215723,1293.6278876362093797
50,6756951.9753782628104,4988991.4451323309913,483.59313292611841462,545322.44280411838554,58364.72595931973774,1293.6278876362093797
51,6775534.289556030184,4990291.060448651202,483.59313292611841462,563867.95013845840003,64720.826437792740762,1293.6278876362093797
52,6794116.6037337975577,4991590.6757649714127,483.59313292611841462,582413.45747279841453,75731.064535983125097,1293.6278876362093797
53,6812698.9179115649313,4992890.2910812916234,483.59313292611841462,600958.96480713842902,86310.749001020201831,1293.6278876362093797
54,6831281.2320893323049,4994189.9063976118341,483.59313292611841462,619504.47214147844352,93114.691649431784754,1293.6278876362093797
55,6849863.5462670996785,4995489.5217139320448,483.59313292611841462,638049.97947581845801,96380.062610973996925,1293.6278876362093797
56,6868445.8604448670521,4996789.1370302522555,483.59313292611841462,656595.48681015847251,104955.64268967084354,1293.6278876362093797
57,6887028.1746226344258,4998088.7523465724662,483.59313292611841462,675140.994144498487,119611.89287012905697,1293.6278876362093797
58,6905610.4888004017994,4999388.3676628926769,483.59313292611841462,693686.5014788385015,138717.10275320045184,1293.6278876362093797
59,6924192.802978169173,5000687.9829792128876,483.59313292611841462,712232.00881317851599,170246.3810305861407,1293.6278876362093797
60,6942775.1171559365466,5001987.5982955330983,483.59313292611841462,730777.51614751853049,219212.9316008365131,1293.6278876362093797
61,6961357.4313337039202,5003287.213611853309,483.59313292611841462,749323.02348185854498,271373.38277241145261,1293.6278876362093797
62,6979939.7455114712939,5004586.8289281735197,483.59313292611841462,767868.53081619855948,322485.96940824808553,2425.1956869908881345
63,6998522.0596892386675,5005886.4442444937304,483.59313292611841462,786414.03815053857397,366020.48882767092437,2689.1092661783459334
64,7017104.3738670060411,5007186.0595608139411,483.59313292611841462,804959.54548487858847,387909.01659999997355,2689.1092661783459334
65,7035686.6880447734147,5008485.6748771341518,483.59313292611841462,823505.05281921860296,387909.01659999997355,2689.1092661783459334
66,7054269.0022225407884,5009785.2901934543625,483.59313292611841462,823505.05281921860296,387909.01659999997355,2689.1092661783459334
67,7030934.2960703074932,5011084.9055097745731,483.59313292611841462,818151.24246757756919,387909.01659999997355,2689.1092661783459334
68,7007599.5899180741981,5012384.5208260947838,483.59313292611841462,796736.10697757755406,383543.24463342421222,2689.1092661783459334
