Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6015336.2798262890428,4924100.0278693176806,0,0,0,0
1,6010592.1621841201559,4925488.9917386351153,0,0,0,0
2,6012647.647704388015,4926877.9556079525501,0,0,0,0
3,6027137.9943701587617,4928266.9194772699848,0,0,0,0
4,6046344.1685264473781,4929655.8833465874195,0,0,0,0
5,6065550.3426827359945,4931044.8472159048542,0,0,0,0
6,6047542.2550214966759,4932433.811085222289,0,0,0,0
7,6038654.0409371862188,4933822.7749545397237,0,0,0,0
8,6054741.9662597915158,4935211.7388238571584,0,0,0,0
9,6073948.1404160801321,4936600.7026931745932,0,0,11622.072647601968129,0
10,6093154.3145723687485,4937989.6665624920279,0,0,29797.299059161785408,0
11,6112360.4887286573648,4939378.6304318094626,0,0,54591.7952857115597,0
12,6131566.6628849459812,4940767.5943011268973,0,0,89376.925717814738164,0
13,6150772.8370412345976,4942156.5581704443321,0,0,107849.4527495886432,0
14,6169979.0111975232139,4943545.5220397617668,0,0,108004.0449413487222,0
15,6173990.3376129940152,4944934.4859090792015,0,0,108004.0449413487222,0
16,6193196.5117692826316,4946323.4497783966362,0,0,108004.0449413487222,0
17,6191458.3178321532905,4947712.413647714071,0,0,108004.0449413487222,0
18,6168747.4716584421694,4949101.3775170315057,0,0,93242.282589710230241,0
19,6146036.6254847310483,4950490.3413863489404,0,0,56675.686850353187765,0
20,6123325.7793110199273,4951879.3052556663752,0,0,30821.080132746938034,0
21,6100614.9331373088062,4953268.2691249838099,0,0,27761.403478478823672,0
22,6086687.6500330334529,4954657.2329943012446,0,0,27761.403478478823672,0
23,6083561.7656497713178,4956046.1968636186793,0,0,27761.403478478823672,0
24,6098214.6726737841964,4957435.1607329361141,0,0,27761.403478478823672,0
25,6117420.8468300728127,4958824.1246022535488,0,0,27761.403478478823672,0
26,6136627.0209863614291,4960213.0884715709835,0,0,27761.403478478823672,0
27,6129241.7341902554035,4961602.0523408884183,0,0,27761.403478478823672,0
28,6127958.1228773770854,4962991.016210205853,0,0,27761.403478478823672,0
29,6131362.3633586550131,4964379.9800795232877,0,0,27761.403478478823672,0
30,6127216.6880647530779,4965768.9439488407224,0,0,27761.403478478823672,0
31,6116786.9188718525693,4967157.9078181581572,0,0,27761.403478478823672,0
32,6104565.5345451254398,4968546.8716874755919,0,0,27761.403478478823672,0
33,6113076.5440016761422,4969935.8355567930266,0,0,27761.403478478823672,0
34,6123319.3261263836175,4971324.7994261104614,0,0,27761.403478478823672,0
35,6142525.5002826722339,4972713.7632954278961,0,0,31856.083263297674421,0
36,6161731.6744389608502,4974102.7271647453308,0,0,45700.733629094269418,0
37,6180937.8485952494666,4975491.6910340627655,0,0,49213.988753771336633,0
38,6196368.0980982370675,4976880.6549033802003,0,0,49213.988753771336633,0
39,6187250.6535202907398,4978269.618772697635,0,0,49213.988753771336633,0
40,6206456.8276765793562,4979658.5826420150697,0,0,49213.988753771336633,0
41,6211345.4046562518924,4981047.5465113325045,0,0,49213.988753771336633,0
42,6188634.5584825407714,4982436.5103806499392,0,0,49213.988753771336633,0
43,6165923.7123088296503,4983825.4742499673739,0,0,45661.995328603690723,0
44,6143212.8661351185292,4985214.4381192848086,0,0,39446.667437986732693,0
45,6120502.0199614074081,4986603.4019886022434,0,0,38632.727761906033265,0
46,6097791.173787696287,4987992.3658579196781,0,0,38632.727761906033265,0
47,6075080.327613985166,4989381.3297272371128,0,0,37382.098800992454926,0
48,6064718.7057689754292,4990770.2935965545475,0,0,37382.098800992454926,0
49,6071512.1086462866515,4992159.2574658719823,0,0,37382.098800992454926,0
50,6083516.0657086046413,4993548.221335189417,0,0,37382.098800992454926,0
51,6102722.2398648932576,4994937.1852045068517,0,0,37382.098800992454926,0
52,6121928.414021181874,4996326.1490738242865,0,0,37382.098800992454926,0
53,6141134.5881774704903,4997715.1129431417212,0,0,37382.098800992454926,0
54,6159323.7148413397372,4999104.0768124591559,0,0,37382.098800992454926,0
55,6172763.0672662556171,5000493.0406817765906,0,0,37382.098800992454926,0
56,6191969.2414225442335,5001882.0045510940254,0,0,37382.098800992454926,0
57,6211175.4155788328499,5003270.9684204114601,0,0,37382.098800992454926,0
58,6230381.5897351214662,5004659.9322897288948,0,0,37382.098800992454926,0
59,6236335.5298656811938,5006048.8961590463296,0,0,37382.098800992454926,0
60,6255541.7040219698101,5007437.8600283637643,0,0,37382.098800992454926,0
61,6274747.8781782584265,5008826.823897681199,0,0,37382.098800992454926,0
62,6283612.3138991883025,5010215.7877669986337,0,0,37382.098800992454926,0
63,6302818.4880554769188,5011604.7516363160685,0,0,37382.098800992454926,0
64,6322024.6622117655352,5012993.7155056335032,0,0,37382.098800992454926,0
65,6341230.8363680541515,5014382.6793749509379,0,0,37382.098800992454926,0
66,6341708.2776762312278,5015771.6432442683727,0,0,37382.098800992454926,0
67,6318997.4315025201067,5017160.6071135858074,0,0,33762.552520523568091,0
68,6296286.5853288089857,5018549.5709829032421,0,0,28702.006183965910168,0
69,6274274.8463380755857,5019938.5348522206768,0,0,28702.006183965910168,0
70,6251564.0001643644646,5021327.4987215381116,0,0,28098.382838758938306,0
71,6228853.1539906533435,5022716.4625908555463,0,0,28098.382838758938306,0
72,6222887.5962742008269,5024105.426460172981,0,0,28098.382838758938306,0
73,6236059.806926147081,5025494.3903294904158,0,0,28098.382838758938306,0
74,6255265.9810824356973,5026883.3541988078505,0,0,28098.382838758938306,0
75,6274472.1552387243137,5028272.3180681252852,0,0,28098.382838758938306,0
76,6293678.32939501293,5029661.2819374427199,0,0,28098.382838758938306,0
77,6312884.5035513015464,5031050.2458067601547,0,0,28098.382838758938306,0
78,6332090.6777075901628,5032439.2096760775894,0,0,28098.382838758938306,0
79,6346758.5060387719423,5033828.1735453950241,0,0,28098.382838758938306,0
80,6365964.6801950605586,5035217.1374147124588,0,0,28098.382838758938306,0
81,6385170.854351349175,5036606.1012840298936,0,0,28098.382838758938306,0
82,6385449.7242288785055,5037995.0651533473283,0,0,28098.382838758938306,0
83,6400097.8131776060909,5039384.029022664763,0,0,28098.382838758938306,0
84,6419303.9873338947073,5040772.9928919821978,0,0,28098.382838758938306,0
85,6438510.1614901833236,5042161.9567612996325,0,0,29462.145720473505207,0
86,6457716.33564647194,5043550.9206306170672,0,0,29462.145720473505207,0
