Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6041412.228499087505,4923098.2410629875958,0,0,0,0
1,6055395.990599299781,4923485.4181259749457,0,0,0,0
2,6069165.2631433075294,4923872.5951889622957,0,0,0,0
3,6085184.1413955204189,4924259.7722519496456,0,0,0,0
4,6101461.9229825586081,4924646.9493149369955,0,0,0,0
5,6117893.9026876008138,4925034.1263779243454,0,0,0,0
6,6129141.180968743749,4925421.3034409116954,0,0,0,0
7,6140970.5359490783885,4925808.4805038990453,0,0,0,0
8,6157402.5156541205943,4926195.6575668863952,0,0,3408.3138317128000381,0
9,6173834.4953591628,4926582.8346298737451,0,0,36582.582067870156607,0
10,6190266.4750642050058,4926970.0116928610951,0,0,87949.490463319554692,0
11,6206698.4547692472115,4927357.188755848445,0,0,153741.91765722050332,0
12,6223130.4344742894173,4927744.3658188357949,0,0,232074.47687118843896,0
13,6239562.414179331623,4928131.5428818231449,0,0,297811.36712131026434,0
14,6255994.3938843738288,4928518.7199448104948,0,0,343898.91798733087489,0
15,6272426.3735894160345,4928905.8970077978447,0,0,360398.39494399691466,0
16,6288858.3532944582403,4929293.0740707851946,0,0,360398.39494399691466,0
17,6305290.332999500446,4929680.2511337725446,0,0,360398.39494399691466,0
18,6291252.4680762067437,4930067.4281967598945,0,0,360398.39494399691466,0
19,6302478.250036906451,4930454.6052597472444,0,0,316485.32676581671694,0
20,6276993.209411947988,4930841.7823227345943,0,0,316178.22791362955468,0
21,6259751.0252208933234,4931228.9593857219443,0,0,316178.22791362955468,0
22,6276183.0049259355292,4931616.1364487092942,0,0,288897.4791796169593,0
23,6292614.9846309777349,4932003.3135116966441,0,0,256167.73418910938199,0
24,6279948.4772831648588,4932390.4905746839941,0,0,256167.73418910938199,0
25,6296380.4569882070646,4932777.667637671344,0,0,234642.94906684602029,0
26,6312812.4366932492703,4933164.8447006586939,0,0,214876.99413370038383,0
27,6329244.4163982914761,4933552.0217636460438,0,0,203120.99171517655486,0
28,6338903.9145796736702,4933939.1988266333938,0,0,203120.99171517655486,0
29,6355335.894284715876,4934326.3758896207437,0,0,202979.45730756493867,0
30,6371767.8739897580817,4934713.5529526080936,0,0,202979.45730756493867,0
31,6388199.8536948002875,4935100.7300155954435,0,0,202979.45730756493867,0
32,6404631.8333998424932,4935487.9070785827935,0,0,202979.45730756493867,0
33,6421063.813104884699,4935875.0841415701434,0,0,202979.45730756493867,0
34,6437495.7928099269047,4936262.2612045574933,0,0,222517.49168471057783,0
35,6453927.7725149691105,4936649.4382675448433,0,0,260284.390900754428,0
36,6470359.7522200113162,4937036.6153305321932,0,0,309225.11211301194271,2782.6487534499997309
37,6486791.731925053522,4937423.7923935195431,0,0,354880.34428249264602,5565.2975068999994619
38,6503223.7116300957277,4937810.969456506893,0,0,385266.580189317232,8347.9462603499996476
39,6519655.6913351379335,4938198.146519494243,0,0,387909.01659999997355,11130.595013799998924
40,6536087.6710401801392,4938585.3235824815929,0,0,387909.01659999997355,11130.595013799998924
41,6529136.1516643846408,4938972.5006454689428,0,0,387909.01659999997355,11130.595013799998924
42,6545568.1313694268465,4939359.6777084562927,0,0,329746.96309706446482,11130.595013799998924
43,6520083.0907444683835,4939746.8547714436427,0,0,291604.79607205674984,11130.595013799998924
44,6494598.0501195099205,4940134.0318344309926,0,0,259812.81167304457631,11130.595013799998924
45,6511030.0298245521262,4940521.2088974183425,0,0,195311.07633805202204,11130.595013799998924
46,6485544.9891995936632,4940908.3859604056925,0,0,177792.45405787235359,10041.298202663710981
47,6460059.9485746352002,4941295.5630233930424,0,0,159815.72478385607246,9846.4565135896846186
48,6476491.928279677406,4941682.7400863803923,0,0,113987.82383343603578,9846.4565135896846186
49,6492923.9079847196117,4942069.9171493677422,0,0,82218.017282578803133,9846.4565135896846186
50,6482738.6526932502165,4942457.0942123550922,0,0,82218.017282578803133,9846.4565135896846186
51,6484881.8120348053053,4942844.2712753424421,0,0,82218.017282578803133,9846.4565135896846186
52,6494635.1748748403043,4943231.448338329792,0,0,82218.017282578803133,9846.4565135896846186
53,6511067.15457988251,4943618.625401317142,0,0,82218.017282578803133,9846.4565135896846186
54,6527499.1342849247158,4944005.8024643044919,0,0,82218.017282578803133,9846.4565135896846186
55,6542959.0252592917532,4944392.9795272918418,0,0,82218.017282578803133,9846.4565135896846186
56,6559391.0049643339589,4944780.1565902791917,0,0,82218.017282578803133,9846.4565135896846186
57,6575822.9846693761647,4945167.3336532665417,0,0,85417.08607304947509,9846.4565135896846186
58,6592254.9643744183704,4945554.5107162538916,0,0,110826.84681913204258,9846.4565135896846186
59,6608686.9440794605762,4945941.6877792412415,0,0,151025.02831794519443,9846.4565135896846186
60,6625118.9237845027819,4946328.8648422285914,0,0,197337.2840119782486,9846.4565135896846186
61,6641550.9034895449877,4946716.0419052159414,0,0,234250.90353312387015,9846.4565135896846186
62,6657982.8831945871934,4947103.2189682032913,0,0,256522.38167829523445,9846.4565135896846186
63,6674414.8628996293992,4947490.3960311906412,0,0,256522.38167829523445,9846.4565135896846186
64,6690846.8426046716049,4947877.5730941779912,0,0,256522.38167829523445,9846.4565135896846186
65,6680712.0692967362702,4948264.7501571653411,0,0,256522.38167829523445,9846.4565135896846186
66,6655227.0286717778072,4948651.927220152691,0,0,243289.9507275132637,9846.4565135896846186
67,6629741.9880468193442,4949039.1042831400409,0,0,209007.61176915053511,9846.4565135896846186
68,6604256.9474218608811,4949426.2813461273909,0,0,176468.03730630985228,9846.4565135896846186
69,6578771.9067969024181,4949813.4584091147408,0,0,152170.10623280482832,9846.4565135896846186
70,6553286.8661719439551,4950200.6354721020907,0,0,122069.31055047448899,8273.8848020776222256
71,6527801.8255469854921,4950587.8125350894406,0,0,95487.635787912469823,8032.5072851484637795
72,6502316.7849220270291,4950974.9895980767906,0,0,83717.752574412399554,8032.5072851484637795
73,6485006.26784682367,4951362.1666610641405,0,0,83717.752574412399554,8032.5072851484637795
74,6475470.856462225318,4951749.3437240514904,0,0,83717.752574412399554,8032.5072851484637795
75,6476031.0340838301927,4952136.5207870388404,0,0,83717.752574412399554,8032.5072851484637795
76,6485050.2370585035533,4952523.6978500261903,0,0,83717.752574412399554,8032.5072851484637795
77,6501482.216763545759,4952910.8749130135402,0,0,83717.752574412399554,8032.5072851484637795
78,6517914.1964685879648,4953298.0519760008901,0,0,83717.752574412399554,8032.5072851484637795
79,6534346.1761736301705,4953685.2290389882401,0,0,83717.752574412399554,8032.5072851484637795
80,6550778.1558786723763,4954072.40610197559,0,0,83717.752574412399554,8032.5072851484637795
81,6567210.135583714582,4954459.5831649629399,0,0,94120.998193241597619,8032.5072851484637795
82,6583642.1152887567878,4954846.7602279502898,0,0,124399.22081757491105,8032.5072851484637795
83,6600074.0949937989935,4955233.9372909376398,0,0,159433.85851481894497,8032.5072851484637795
84,6616506.0746988411993,4955621.1143539249897,0,0,205613.64929880195996,8032.5072851484637795
85,6632938.054403883405,4956008.2914169123396,0,0,243714.75562566154986,8032.5072851484637795
86,6649370.0341089256108,4956395.4684798996896,0,0,266073.43613912572619,8032.5072851484637795
87,6665802.0138139678165,4956782.6455428870395,0,0,266073.43613912572619,8032.5072851484637795
88,6672671.2562306504697,4957169.8226058743894,0,0,266073.43613912572619,8032.5072851484637795
89,6647186.2156056920066,4957556.9996688617393,0,0,263810.63069632626139,8032.5072851484637795
90,6621701.1749807335436,4957944.1767318490893,0,0,226751.37663025455549,8032.5072851484637795
91,6596216.1343557750806,4958331.3537948364392,0,0,174749.16514780762373,8032.5072851484637795
92,6570731.0937308166176,4958718.5308578237891,0,0,133443.75631906662602,8032.5072851484637795
93,6545246.0531058581546,4959105.707920811139,0,0,108049.83207685101661,8032.5072851484637795
94,6519761.0124808996916,4959492.884983798489,0,0,72225.235608325165231,5103.4033341484637276
95,6494275.9718559412286,4959880.0620467858389,0,0,41389.868592789905961,2691.094111400593647
96,6468790.9312309827656,4960267.2391097731888,0,0,31157.611298724645167,2652.209676125432452
97,6475785.0678919740021,4960654.4161727605388,0,0,13323.806026899628705,2652.209676125432452
98,6472893.9040828971192,4961041.5932357478887,0,0,13323.806026899628705,2652.209676125432452
99,6482444.5531653976068,4961428.7702987352386,0,0,13323.806026899628705,2652.209676125432452
100,6498876.5328704398125,4961815.9473617225885,0,0,13323.806026899628705,2652.209676125432452
101,6515308.5125754820183,4962203.1244247099385,0,0,13323.806026899628705,2652.209676125432452
102,6531740.492280524224,4962590.3014876972884,0,0,13323.806026899628705,2652.209676125432452
103,6548172.4719855664298,4962977.4785506846383,0,0,13323.806026899628705,2652.209676125432452
104,6564604.4516906086355,4963364.6556136719882,0,0,26218.206237612292171,2652.209676125432452
105,6581036.4313956508413,4963751.8326766593382,0,0,71793.978320609137882,2652.209676125432452
106,6597468.411100693047,4964139.0097396466881,0,0,122953.21562220269698,2652.209676125432452
107,6613900.3908057352528,4964526.186802634038,0,0,185961.068042459141,2652.209676125432452
108,6630332.3705107774585,4964913.363865621388,0,0,254084.68247324760887,2652.209676125432452
109,6646764.3502158196643,4965300.5409286087379,0,0,317803.55764280661242,2652.209676125432452
110,6663196.3299208618701,4965687.7179915960878,0,0,366602.64350136904977,2652.209676125432452
111,6679628.3096259040758,4966074.8950545834377,0,0,386824.50042749068234,2652.209676125432452
112,6696060.2893309462816,4966462.0721175707877,0,0,386824.50042749068234,2652.209676125432452
113,6682704.6076621972024,4966849.2491805581376,0,0,386824.50042749068234,2652.209676125432452
114,6657219.5670372387394,4967236.4262435454875,0,0,353542.02929603779921,2652.209676125432452
115,6631734.5264122802764,4967623.6033065328375,0,0,290577.74176047055516,2652.209676125432452
116,6606249.4857873218134,4968010.7803695201874,0,0,228158.42705886589829,2652.209676125432452
117,6580764.4451623633504,4968397.9574325075373,0,0,171822.10167260214803,2652.209676125432452
118,6555279.4045374048874,4968785.1344954948872,0,0,115355.08946746800211,1071.9069466272667341
119,6529794.3639124464244,4969172.3115584822372,0,0,59623.591489070429816,0
120,6504309.3232874879614,4969559.4886214695871,0,0,19704.19533130495256,0
121,6478824.2826625294983,4969946.665684456937,0,0,2525.84833556466765,0
122,6453339.2420375710353,4970333.8427474442869,0,0,0,0
123,6443553.1632782937959,4970721.0198104316369,0,0,0,0
124,6452918.2321209087968,4971108.1968734189868,0,0,0,0
125,6469350.2118259510025,4971495.3739364063367,0,0,0,0
126,6485782.1915309932083,4971882.5509993936867,0,0,0,0
127,6502214.171236035414,4972269.7280623810366,0,0,0,0
128,6518646.1509410776198,4972656.9051253683865,0,0,0,0
129,6535078.1306461198255,4973044.0821883557364,0,0,7569.7213437062928278,0
130,6551510.1103511620313,4973431.2592513430864,0,0,28108.28865880709418,0
131,6567942.090056204237,4973818.4363143304363,0,0,62135.930116449482739,2189.5508288815958622
132,6584374.0697612464428,4974205.6133773177862,3452.060184442296304,0,107295.94944706212846,3040.8984978872299507
133,6600806.0494662886485,4974592.7904403051361,9239.6908288793092652,0,143463.04650259882328,3040.8984978872299507
134,6617238.0291713308543,4974979.9675032924861,13767.665780712823107,0,169717.87430836382555,5823.5472513372296817
135,6633670.00887637306,4975367.144566279836,18126.845666998269735,0,178988.80101014350657,8606.1960047872289579
136,6650101.9885814152658,4975754.3216292671859,20654.457668045910395,0,178988.80101014350657,11388.844758237228234
137,6666533.9682864574715,4976141.4986922545359,20654.457668045910395,0,178988.80101014350657,11716.415800000000672
138,6682965.9479914996773,4976528.6757552418858,20654.457668045910395,0,154479.60712757514557,11716.415800000000672
139,6699397.9276965418831,4976915.8528182292357,20654.457668045910395,0,111546.1327886400104,11716.415800000000672
140,6715829.9074015840888,4977303.0298812165856,19624.646075984845083,0,74377.167973278119462,11716.415800000000672
141,6732261.8871066262946,4977690.2069442039356,17312.352738285033411,0,46960.367198433385056,11716.415800000000672
142,6748693.8668116685003,4978077.3840071912855,10874.877343175561691,0,28996.700935140688671,11051.75707764058825
143,6765125.8465167107061,4978464.5610701786354,5757.8475454137951601,0,6574.7886769459946663,8122.6531266405881979
144,6781557.8262217529118,4978851.7381331659853,1497.9058136649964581,0,0,5193.5491756405881461
145,6797989.8059267951176,4979238.9151961533353,0,0,0,2264.4452246405880942
