Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6014834.4188120579347,4924010.6793163204566,0,0,0,0
1,6008467.1085505541414,4925310.2946326406673,0,0,0,0
2,6010062.0302320625633,4926609.909948960878,0,0,0,0
3,6022845.0462683690712,4927909.5252652810887,0,0,0,0
4,6040757.3514273259789,4929209.1405816012993,0,0,0,0
5,6059461.6645693834871,4930508.75589792151,0,0,0,0
6,6078165.9777114409953,4931808.3712142417207,0,0,0,0
7,6096870.2908534985036,4933107.9865305619314,0,0,0,0
8,6115574.6039955560118,4934407.6018468821421,0,0,0,0
9,6134278.91713761352,4935707.2171632023528,0,0,0,0
10,6152983.2302796710283,4937006.8324795225635,0,0,6678.5416164580437908,0
11,6171687.5434217285365,4938306.4477958427742,0,0,22997.981885539596988,0
12,6190391.8565637860447,4939606.0631121629849,0,0,50325.262851936138759,0
13,6209096.1697058435529,4940905.6784284831956,0,0,65738.210693542947411,0
14,6227800.4828479010612,4942205.2937448034063,0,0,68163.960249787254725,0
15,6246504.7959899585694,4943504.909061123617,0,0,68163.960249787254725,0
16,6265209.1091320160776,4944804.5243774438277,0,0,68163.960249787254725,0
17,6271396.8006571559235,4946104.1396937640384,0,0,68163.960249787254725,0
18,6250895.1502456152812,4947403.7550100842491,0,0,68163.960249787254725,0
19,6227682.443057673052,4948703.3703264044598,0,0,51737.068047941560508,0
20,6204469.7358697308227,4950002.9856427246705,0,0,39644.292115766060306,0
21,6181257.0286817885935,4951302.6009590448812,0,0,36670.214899920814787,0
22,6158044.3214938463643,4952602.2162753650919,0,0,22147.997445948945824,0
23,6134831.6143059041351,4953901.8315916853026,0,0,3800.2214186689961934,0
24,6111618.9071179619059,4955201.4469080055133,0,0,0,0
25,6108376.1783762332052,4956501.0622243257239,0,0,0,0
26,6113637.2030257647857,4957800.6775406459346,0,0,0,0
27,6132341.5161678222939,4959100.2928569661453,0,0,0,0
28,6151045.8293098798022,4960399.908173286356,0,0,0,0
29,6169750.1424519373104,4961699.5234896065667,0,0,0,0
30,6188454.4555939948186,4962999.1388059267774,0,0,0,0
31,6206472.8449443923309,4964298.7541222469881,0,0,0,0
32,6225177.1580864498392,4965598.3694385671988,0,0,0,0
33,6243881.4712285073474,4966897.9847548874095,0,0,0,0
34,6262585.7843705648556,4968197.6000712076202,0,0,15605.344307415278308,0
35,6281290.0975126223639,4969497.2153875278309,0,0,43074.865749228047207,0
36,6299994.4106546798721,4970796.8307038480416,0,0,74167.265817156148842,0
37,6318698.7237967373803,4972096.4460201682523,0,0,93157.644490301114274,2782.6487534499997309
38,6337403.0369387948886,4973396.061336488463,0,0,94643.880191734700929,5565.2975068999994619
39,6356107.3500808523968,4974695.6766528086737,0,0,94643.880191734700929,5565.2975068999994619
