Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6012009.9157077502459,4924059.4148906823248,0,0,0,0
1,5987975.6244239415973,4925407.7657813644037,0,0,0,0
2,5969808.938632696867,4926756.1166720464826,0,0,0,0
3,5962266.9083066247404,4928104.4675627285615,0,0,0,0
4,5962882.3522461010143,4929452.8184534106404,0,0,0,0
5,5969731.1813950361684,4930801.1693440927193,0,0,0,0
6,5978369.1134108258411,4932149.5202347747982,0,0,0,0
7,5979112.1275656372309,4933497.8711254568771,0,0,0,0
8,5975990.8131357301027,4934846.222016138956,0,0,0,0
9,5987938.0347624458373,4936194.5729068210348,0,0,0,0
10,6003407.6076115798205,4937542.9237975031137,0,0,0,0
11,6019287.41764932964,4938891.2746881851926,0,0,21915.418902479374083,0
12,6035167.2276870794594,4940239.6255788672715,0,0,60423.817690878655412,0
13,6051047.0377248292789,4941587.9764695493504,0,0,101344.12440420081839,0
14,6066926.8477625790983,4942936.3273602314293,0,0,148694.12403596867807,0
15,6082806.6578003289178,4944284.6782509135082,0,0,178723.09702586155618,0
16,6098686.4678380787373,4945633.0291415955871,0,0,183073.62094517302467,0
17,6087024.2539348844439,4946981.380032277666,0,0,183073.62094517302467,0
18,6060987.0436426335946,4948329.7309229597449,0,0,168287.97579060765565,0
19,6034949.8333503827453,4949678.0818136418238,0,0,132036.63396163535072,0
20,6008912.623058131896,4951026.4327043239027,0,0,96305.314862253406318,0
21,6005878.4140594284981,4952374.7835950059816,0,0,45576.995186789463332,0
22,5979841.2037671776488,4953723.1344856880605,0,0,26608.547144306590781,0
23,5953803.9934749267995,4955071.4853763701394,0,0,9297.5731088606935373,0
24,5927766.7831826759502,4956419.8362670522183,0,0,4995.4547564861295541,0
25,5911626.2182930149138,4957768.1871577342972,0,0,4995.4547564861295541,0
26,5899360.1249366560951,4959116.5380484163761,0,0,4995.4547564861295541,0
27,5897405.7636831924319,4960464.888939098455,0,0,4995.4547564861295541,0
28,5903088.8786511644721,4961813.2398297805339,0,0,4995.4547564861295541,0
29,5918552.4401855664328,4963161.5907204626128,0,0,4995.4547564861295541,0
30,5934432.2502233162522,4964509.9416111446917,0,0,13089.347019377237302,0
31,5950312.0602610660717,4965858.2925018267706,0,0,31438.244790441298392,0
32,5966191.8702988158911,4967206.6433925088495,0,0,57044.262599697322003,0
33,5982071.6803365657106,4968554.9942831909284,0,0,90042.466098123870324,0
34,5997951.4903743155301,4969903.3451738730073,0,0,112934.35335617410601,0
35,6013831.3004120653495,4971251.6960645550862,0,0,140603.77300732239382,0
36,6029711.110449815169,4972600.0469552371651,0,0,177049.93620851991,0
37,6045590.9204875649884,4973948.397845919244,0,0,208053.62285294826142,0
38,6061470.7305253148079,4975296.7487366013229,0,0,226292.36100701207761,0
39,6077350.5405630646273,4976645.0996272834018,0,0,232307.9009391493455,0
40,6078397.0970097817481,4977993.4505179654807,0,0,232307.9009391493455,0
41,6094276.9070475315675,4979341.8014086475596,0,0,193028.58919475632138,0
42,6068239.6967552807182,4980690.1522993296385,0,0,180001.44923808504245,0
43,6084119.5067930305377,4982038.5031900117174,0,0,108606.12940678921586,0
44,6058082.2965007796884,4983386.8540806937963,0,0,82728.129888594688964,0
45,6032045.0862085288391,4984735.2049713758752,0,0,63912.798350974786445,0
46,6047924.8962462786585,4986083.5558620579541,0,0,10334.18519850325174,0
47,6021887.6859540278092,4987431.906752740033,0,0,0,0
48,5999620.8831752566621,4988780.2576434221119,0,0,0,0
49,5997126.2534558298066,4990128.6085341041908,0,0,0,0
50,6004744.0683027366176,4991476.9594247862697,0,0,0,0
51,6020623.8783404864371,4992825.3103154683486,0,0,0,0
52,6036503.6883782362565,4994173.6612061504275,0,0,0,0
53,6052383.498415986076,4995522.0120968325064,0,0,0,0
54,6068263.3084537358955,4996870.3629875145853,0,0,0,0
55,6084143.1184914857149,4998218.7138781966642,0,0,0,0
56,6100022.9285292355344,4999567.0647688787431,0,0,0,0
57,6115902.7385669853538,5000915.415659560822,0,0,0,0
58,6131782.5486047351733,5002263.7665502429008,0,0,0,0
59,6147662.3586424849927,5003612.1174409249797,0,0,16327.0059251180719,0
60,6163542.1686802348122,5004960.4683316070586,0,0,65139.47915039001964,59.837092933760004598
61,6179421.9787179846317,5006308.8192222891375,797.32255398935444646,0,112390.203464199265,2842.4858463837599629
62,6195301.7887557344511,5007657.1701129712164,1618.1227114501707547,0,164155.6282406100363,5625.1345998337601486
63,6211181.5987934842706,5009005.5210036532953,1618.1227114501707547,0,200673.76229489539401,7857.8258944274439273
64,6227061.40883123409,5010353.8718943353742,1618.1227114501707547,0,214079.82635875698179,7857.8258944274439273
65,6242941.2188689839095,5011702.2227850174531,1618.1227114501707547,0,214079.82635875698179,7857.8258944274439273
66,6258821.0289067337289,5013050.573675699532,1618.1227114501707547,0,196366.5516108617885,7857.8258944274439273
67,6274700.8389444835484,5014398.9245663816109,1618.1227114501707547,0,148042.92624071805039,7857.8258944274439273
68,6290580.6489822333679,5015747.2754570636898,1618.1227114501707547,0,95841.175066075316863,7273.2627573187619419
69,6306460.4590199831873,5017095.6263477457687,1618.1227114501707547,0,53352.072387743348372,7273.2627573187619419
70,6322340.2690577330068,5018443.9772384278476,1618.1227114501707547,0,31925.219443445868819,6071.6256218828875717
71,6338220.0790954828262,5019792.3281291099265,1618.1227114501707547,0,11623.133611433706392,6071.6256218828875717
72,6354099.8891332326457,5021140.6790197920054,1618.1227114501707547,0,6795.1252426656719763,6071.6256218828875717
73,6369979.6991709824651,5022489.0299104740843,1618.1227114501707547,0,6795.1252426656719763,6071.6256218828875717
74,6385859.5092087322846,5023837.3808011561632,1618.1227114501707547,0,6795.1252426656719763,6071.6256218828875717
75,6401739.3192464821041,5025185.7316918382421,1618.1227114501707547,0,6795.1252426656719763,6071.6256218828875717
76,6417619.1292842319235,5026534.082582520321,1618.1227114501707547,0,6795.1252426656719763,6071.6256218828875717
77,6433498.939321981743,5027882.4334732023999,1618.1227114501707547,0,6795.1252426656719763,6071.6256218828875717
78,6449378.7493597315624,5029230.7843638844788,1618.1227114501707547,0,5402.5228437755140476,6071.6256218828875717
79,6465258.5593974813819,5030579.1352545665577,1618.1227114501707547,0,0,6071.6256218828875717
80,6481138.3694352312014,5031927.4861452486366,1618.1227114501707547,4814.6411271112574468,0,5292.0674227092986257
81,6497018.1794729810208,5033275.8370359307155,1618.1227114501707547,23360.148461451259209,10437.787873473640502,5096.9749864459172386
82,6512897.9895107308403,5034624.1879266127944,1618.1227114501707547,38855.015737878355139,32353.615903865378641,5096.9749864459172386
83,6528777.7995484806597,5035972.5388172948733,1618.1227114501707547,57400.523072218355082,74812.127146188897314,5096.9749864459172386
84,6544657.6095862304792,5037320.8897079769522,1618.1227114501707547,75946.030406558362301,132184.94133108813548,5096.9749864459172386
85,6560537.4196239802986,5038669.2405986590311,1618.1227114501707547,94491.537740898362244,200841.9455701171828,5096.9749864459172386
86,6576417.2296617301181,5040017.59148934111,1618.1227114501707547,94491.537740898362244,286104.02519150421722,5096.9749864459172386
87,6592297.0396994799376,5041365.9423800231889,1618.1227114501707547,94491.537740898362244,359066.56023864267627,5096.9749864459172386
