Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
0,6015057.5108712501824,4924213.7442094953731,0,0,0,0
1,6009806.6004977533594,4925716.4244189905003,0,0,0,0
2,6010048.6231541438028,4927219.1046284856275,0,0,0,0
3,6025944.4984088437632,4928721.7848379807547,0,0,0,0
4,6044871.9036100935191,4930224.4650474758819,0,0,0,0
5,6063799.308811343275,4931727.1452569710091,0,0,0,0
6,6080190.3948145657778,4933229.8254664661363,0,0,0,0
7,6092191.1424601208419,4934732.5056759612635,0,0,0,0
8,6111118.5476613705978,4936235.1858854563907,0,0,0,0
9,6130045.9528626203537,4937737.8660949515179,0,0,845.68347253807587549,0
10,6148973.3580638701096,4939240.5463044466451,0,0,20846.053544048376352,0
11,6167900.7632651198655,4940743.2265139417723,0,0,53712.259596750227502,0
12,6186828.1684663696215,4942245.9067234368995,0,0,89660.396240542540909,0
13,6205755.5736676193774,4943748.5869329320267,0,0,105318.78885875554988,2002.9686722955684672
14,6224682.9788688691333,4945251.2671424271539,0,0,114117.72072768824,4785.6174257455677434
15,6242710.0425739996135,4946753.9473519222811,0,0,114117.72072768824,4785.6174257455677434
16,6236616.4065636005253,4948256.6275614174083,0,0,114117.72072768824,4785.6174257455677434
17,6213626.7914348505437,4949759.3077709125355,0,0,99542.160640899004648,4785.6174257455677434
18,6190637.1763061005622,4951261.9879804076627,0,0,65166.091784702832229,4785.6174257455677434
19,6167647.5611773505807,4952764.6681899027899,0,0,27788.243960523563146,4785.6174257455677434
20,6144657.9460486005992,4954267.3483993979171,0,0,8316.1024310528009664,4785.6174257455677434
21,6121668.3309198506176,4955770.0286088930443,0,0,6232.5364661068888381,4785.6174257455677434
22,6101692.7560896323994,4957272.7088183881715,0,0,6232.5364661068888381,4785.6174257455677434
23,6094442.5904132137075,4958775.3890278832987,0,0,0,4785.6174257455677434
24,6096963.1407486842945,4960278.0692373784259,0,0,0,4785.6174257455677434
25,6115890.5459499340504,4961780.7494468735531,0,0,1451.9480683881993173,4785.6174257455677434
26,6134817.9511511838064,4963283.4296563686803,0,0,9848.2488500185372686,4785.6174257455677434
27,6153745.3563524335623,4964786.1098658638075,0,0,29053.296853887681209,4785.6174257455677434
28,6172672.7615536833182,4966288.7900753589347,0,0,53872.59168200026761,4785.6174257455677434
29,6191600.1667549330741,4967791.4702848540619,0,0,78699.574951839269488,4785.6174257455677434
30,6210527.57195618283,4969294.1504943491891,0,0,96490.706107351230457,4785.6174257455677434
